,Training Accuracies
751,0.5
752,0.25
753,0.5
754,0.25
755,0.0
756,0.0
757,0.25
758,0.5
759,1.0
760,0.75
761,0.75
762,0.25
763,0.5
764,0.25
765,0.25
766,0.5
767,0.25
768,0.0
769,0.0
770,0.25
771,0.0
772,0.5
773,0.0
774,0.0
775,0.25
776,0.25
777,0.0
778,1.0
779,0.25
780,0.5
781,0.25
782,0.75
783,0.5
784,0.5
785,0.0
786,0.0
787,0.25
788,0.25
789,0.0
790,0.0
791,0.0
792,0.25
793,0.25
794,0.0
795,0.25
796,0.25
797,0.0
798,0.5
799,0.25
800,0.25
801,0.5
802,0.25
803,0.0
804,0.0
805,0.0
806,0.5
807,0.25
808,0.25
809,0.25
810,0.25
811,0.25
812,0.0
813,0.25
814,0.25
815,0.25
816,0.0
817,0.25
818,0.5
819,0.0
820,0.75
821,0.25
822,0.0
823,0.0
824,0.75
825,0.5
826,0.0
827,0.0
828,0.5
829,0.25
830,0.0
831,0.0
832,0.25
833,0.0
834,0.0
835,0.0
836,0.25
837,0.0
838,0.25
839,0.0
840,0.25
841,0.5
842,0.5
843,0.25
844,0.75
845,0.25
846,0.5
847,0.25
848,0.0
849,0.5
850,0.5
851,0.5
852,0.25
853,0.0
854,0.25
855,0.0
856,0.0
857,0.25
858,0.25
859,0.0
860,0.25
861,0.5
862,0.75
863,0.5
864,0.0
865,0.0
866,0.5
867,0.25
868,0.75
869,0.0
870,0.5
871,0.0
872,0.0
873,1.0
874,0.25
875,0.5
876,0.25
877,0.25
878,0.0
879,0.0
880,0.5
881,0.75
882,0.5
883,0.0
884,0.25
885,0.25
886,0.5
887,0.5
888,0.0
889,0.25
890,0.25
891,0.0
892,0.0
893,0.5
894,0.25
895,0.5
896,0.25
897,0.25
898,0.75
899,0.0
900,0.5
901,0.25
902,0.0
903,0.0
904,0.25
905,0.25
906,0.0
907,0.0
908,0.0
909,0.0
910,0.5
911,0.25
912,0.75
913,0.25
914,0.5
915,1.0
916,0.0
917,0.5
918,0.0
919,0.25
920,0.25
921,0.25
922,0.0
923,0.25
924,0.25
925,0.0
926,0.0
927,0.25
928,0.0
929,0.0
930,0.25
931,0.25
932,0.0
933,0.0
934,0.5
935,0.25
936,0.75
937,0.0
938,0.0
939,0.25
940,0.75
941,0.25
942,0.25
943,0.0
944,0.25
945,0.25
946,0.25
947,0.75
948,0.25
949,0.25
950,0.25
951,0.0
952,0.25
953,0.0
954,0.5
955,0.25
956,0.5
957,0.25
958,0.25
959,0.25
960,0.25
961,0.25
962,0.25
963,0.0
964,0.25
965,0.75
966,0.75
967,0.0
968,0.0
969,1.0
970,0.25
971,0.0
972,0.0
973,0.0
974,0.25
975,0.5
976,0.75
977,0.5
978,0.0
979,0.5
980,0.25
981,0.25
982,0.0
983,0.75
984,0.0
985,0.75
986,0.25
987,0.25
988,0.5
989,1.0
990,0.0
991,0.5
992,0.25
993,0.0
994,0.75
995,0.75
996,0.25
997,0.25
998,0.0
999,0.0
1000,0.75
1001,0.5
1002,0.0
1003,0.25
1004,0.5
1005,0.5
1006,0.25
1007,0.25
1008,0.0
1009,0.75
1010,0.0
1011,0.25
1012,0.25
1013,0.5
1014,0.0
1015,0.0
1016,0.0
1017,0.5
1018,0.25
1019,0.5
1020,0.25
1021,0.25
1022,0.25
1023,0.25
1024,0.25
1025,0.0
1026,0.25
1027,0.25
1028,0.25
1029,0.25
1030,0.0
1031,0.25
1032,0.25
1033,0.5
1034,0.5
1035,0.25
1036,0.25
1037,0.0
1038,0.25
1039,0.25
1040,0.25
1041,0.75
1042,0.25
1043,1.0
1044,0.5
1045,0.5
1046,0.25
1047,0.75
1048,0.25
1049,0.75
1050,0.5
1051,0.5
1052,0.25
1053,0.25
1054,0.25
1055,0.5
1056,0.0
1057,0.5
1058,0.25
1059,0.25
1060,0.25
1061,0.25
1062,0.25
1063,0.25
1064,0.25
1065,0.0
1066,0.25
1067,0.5
1068,0.0
1069,0.5
1070,0.5
1071,0.0
1072,0.0
1073,0.0
1074,0.5
1075,0.5
1076,0.5
1077,0.25
1078,1.0
1079,0.5
1080,0.75
1081,0.0
1082,0.5
1083,0.25
1084,0.0
1085,0.25
1086,0.5
1087,0.5
1088,0.25
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.5
1094,0.25
1095,0.25
1096,0.5
1097,0.25
1098,0.75
1099,0.25
1100,0.5
1101,0.25
1102,0.5
1103,0.25
1104,0.0
1105,0.0
1106,0.25
1107,0.0
1108,0.0
1109,0.0
1110,1.0
1111,0.0
1112,0.5
1113,0.25
1114,0.25
1115,0.25
1116,0.0
1117,0.25
1118,0.25
1119,0.25
1120,0.25
1121,0.25
1122,0.25
1123,0.0
1124,0.25
1125,0.0
1126,0.25
1127,0.0
1128,0.75
1129,0.0
1130,0.75
1131,1.0
1132,0.0
1133,0.5
1134,0.25
1135,0.25
1136,0.0
1137,0.0
1138,0.25
1139,0.0
1140,0.5
1141,0.25
1142,0.0
1143,0.25
1144,0.0
1145,0.0
1146,0.75
1147,0.0
1148,0.0
1149,0.25
1150,0.0
1151,0.25
1152,0.25
1153,0.25
1154,0.5
1155,0.0
1156,0.5
1157,0.5
1158,0.5
1159,1.0
1160,0.75
1161,0.25
1162,0.0
1163,0.0
1164,0.0
1165,0.25
1166,0.25
1167,0.25
1168,0.25
1169,0.0
1170,0.25
1171,0.25
1172,0.25
1173,0.0
1174,0.25
1175,0.0
1176,0.25
1177,0.5
1178,0.0
1179,0.0
1180,0.75
1181,0.25
1182,0.0
1183,0.25
1184,0.0
1185,0.25
1186,0.5
1187,0.25
1188,0.0
1189,0.25
1190,0.5
1191,0.0
1192,0.25
1193,0.0
1194,0.25
1195,0.0
1196,0.5
1197,0.25
1198,0.25
1199,0.25
1200,0.25
1201,0.25
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.5
1208,0.25
1209,0.0
1210,0.5
1211,0.25
1212,0.25
1213,0.25
1214,0.0
1215,0.75
1216,0.5
1217,0.25
1218,0.0
1219,0.5
1220,0.25
1221,0.25
1222,0.5
1223,1.0
1224,0.75
1225,0.0
1226,0.25
1227,0.5
1228,0.0
1229,0.25
1230,0.25
1231,0.5
1232,0.5
1233,0.5
1234,0.25
1235,0.25
1236,0.25
1237,0.25
1238,0.25
1239,0.25
1240,0.25
1241,0.5
1242,0.25
1243,0.25
1244,1.0
1245,0.0
1246,0.25
1247,0.25
1248,0.75
1249,0.0
1250,0.25
1251,0.25
1252,0.5
1253,0.75
1254,0.25
1255,0.0
1256,0.5
1257,0.75
1258,0.0
1259,1.0
1260,0.25
1261,0.25
1262,0.0
1263,0.25
1264,0.5
1265,0.5
1266,0.0
1267,0.5
1268,0.25
1269,0.25
1270,0.5
1271,0.5
1272,0.0
1273,0.75
1274,0.5
1275,0.25
1276,0.0
1277,0.25
1278,0.0
1279,0.0
1280,0.25
1281,0.5
1282,0.25
1283,0.25
1284,0.5
1285,0.0
1286,0.25
1287,0.5
1288,0.75
1289,0.5
1290,0.0
1291,0.25
1292,0.5
1293,0.0
1294,0.25
1295,0.0
1296,0.25
1297,0.75
1298,0.0
1299,0.0
1300,0.5
1301,0.25
1302,0.5
1303,0.25
1304,0.0
1305,0.5
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.5
1311,0.0
1312,0.25
1313,0.25
1314,0.5
1315,0.25
1316,0.0
1317,0.25
1318,0.0
1319,0.5
1320,0.25
1321,0.25
1322,0.25
1323,0.75
1324,0.5
1325,0.25
1326,0.0
1327,0.0
1328,0.25
1329,0.0
1330,0.25
1331,0.5
1332,0.5
1333,0.0
1334,0.5
1335,1.0
1336,0.25
1337,0.5
1338,0.25
1339,0.25
1340,0.5
1341,0.0
1342,1.0
1343,0.0
1344,0.0
1345,0.75
1346,0.25
1347,0.25
1348,0.25
1349,0.25
1350,0.5
1351,0.0
1352,0.5
1353,0.0
1354,0.0
1355,0.5
1356,0.0
1357,0.0
1358,0.5
1359,0.5
1360,0.25
1361,0.0
1362,0.0
1363,0.25
1364,0.0
1365,0.25
1366,0.25
1367,0.25
1368,0.0
1369,0.5
1370,0.0
1371,0.25
1372,0.5
1373,0.0
1374,0.0
1375,0.5
1376,0.25
1377,0.25
1378,0.25
1379,0.25
1380,0.0
1381,0.25
1382,0.0
1383,0.25
1384,0.5
1385,0.25
1386,0.0
1387,0.5
1388,0.25
1389,0.25
1390,0.5
1391,0.5
1392,0.5
1393,0.0
1394,0.25
1395,0.25
1396,0.25
1397,0.25
1398,0.75
1399,0.0
1400,0.5
1401,0.5
1402,0.0
1403,0.25
1404,0.0
1405,0.25
1406,0.0
1407,0.25
1408,0.5
1409,0.0
1410,0.5
1411,0.25
1412,0.0
1413,0.0
1414,0.75
1415,0.0
1416,0.0
1417,0.25
1418,0.5
1419,0.25
1420,0.5
1421,0.5
1422,0.5
1423,0.25
1424,0.25
1425,0.75
1426,0.25
1427,0.5
1428,0.25
1429,0.25
1430,0.0
1431,0.0
1432,0.5
1433,0.0
1434,0.5
1435,0.5
1436,0.0
1437,0.75
1438,0.0
1439,0.75
1440,0.25
1441,0.0
1442,0.25
1443,0.5
1444,0.0
1445,1.0
1446,0.0
1447,0.25
1448,0.5
1449,0.75
1450,0.25
1451,0.25
1452,0.0
1453,0.25
1454,0.5
1455,0.5
1456,0.5
1457,0.25
1458,0.0
1459,0.0
1460,0.0
1461,0.25
1462,0.25
1463,0.5
1464,0.25
1465,0.5
1466,0.25
1467,0.25
1468,0.25
1469,0.75
1470,0.5
1471,0.0
1472,0.25
1473,0.25
1474,1.0
1475,0.5
1476,0.0
1477,0.25
1478,0.5
1479,0.5
1480,0.5
1481,0.5
1482,0.5
1483,0.5
1484,0.0
1485,0.25
1486,0.0
1487,0.0
1488,0.5
1489,0.25
1490,0.5
1491,0.25
1492,0.25
1493,0.25
1494,0.25
1495,0.25
1496,0.0
1497,0.0
1498,0.5
1499,0.0
1500,0.25
1501,0.5
1502,0.0
1503,0.5
1504,0.0
1505,0.0
1506,0.75
1507,0.25
1508,0.5
1509,0.5
1510,0.25
1511,0.0
1512,0.0
1513,0.0
1514,0.25
1515,0.0
1516,0.5
1517,0.0
1518,0.5
1519,0.75
1520,0.75
1521,0.0
1522,0.25
1523,0.0
1524,1.0
1525,0.25
1526,0.5
1527,0.25
1528,0.0
1529,0.0
1530,0.0
1531,0.25
1532,0.0
1533,0.0
1534,0.5
1535,0.0
1536,0.75
1537,0.75
1538,0.5
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.5
1544,0.0
1545,0.0
1546,0.5
1547,0.25
1548,0.25
1549,0.0
1550,0.0
1551,0.5
1552,0.5
1553,0.25
1554,0.25
1555,0.25
1556,0.0
1557,0.0
1558,0.25
1559,0.25
1560,0.0
1561,0.5
1562,0.0
1563,0.75
1564,0.25
1565,0.0
1566,0.25
1567,0.25
1568,0.25
1569,0.5
1570,0.25
1571,0.25
1572,0.25
1573,0.0
1574,0.5
1575,0.0
1576,0.0
1577,0.25
1578,0.0
1579,0.5
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.5
1585,0.5
1586,0.25
1587,0.0
1588,0.5
1589,0.25
1590,0.0
1591,0.25
1592,0.25
1593,0.0
1594,0.5
1595,0.0
1596,0.5
1597,0.5
1598,0.5
1599,0.25
1600,0.75
1601,0.0
1602,0.75
1603,0.75
1604,0.0
1605,0.0
1606,0.25
1607,0.5
1608,0.0
1609,0.0
1610,0.25
1611,0.25
1612,0.0
1613,0.0
1614,0.25
1615,0.25
1616,0.25
1617,0.5
1618,0.5
1619,0.0
1620,0.0
1621,0.0
1622,0.25
1623,0.25
1624,0.25
1625,0.5
1626,0.0
1627,0.0
1628,0.25
1629,0.25
1630,0.0
1631,0.25
1632,0.5
1633,0.75
1634,1.0
1635,0.5
1636,0.75
1637,0.0
1638,0.5
1639,0.0
1640,0.5
1641,0.5
1642,0.0
1643,0.5
1644,0.25
1645,0.25
1646,0.25
1647,0.75
1648,0.0
1649,0.75
1650,0.25
1651,0.5
1652,1.0
1653,0.25
1654,0.25
1655,0.25
1656,0.25
1657,0.5
1658,0.0
1659,0.25
1660,0.0
1661,0.0
1662,0.25
1663,0.0
1664,0.0
1665,0.0
1666,0.25
1667,0.25
1668,0.25
1669,0.25
1670,0.0
1671,0.75
1672,0.25
1673,1.0
1674,0.25
1675,0.25
1676,0.75
1677,0.0
1678,0.5
1679,0.0
1680,0.5
1681,0.25
1682,0.5
1683,0.0
1684,0.25
1685,0.0
1686,0.75
1687,0.0
1688,0.25
1689,0.25
1690,0.25
1691,0.0
1692,0.5
1693,0.25
1694,0.0
1695,0.0
1696,1.0
1697,0.25
1698,0.0
1699,0.5
1700,0.5
1701,0.5
1702,0.25
1703,0.25
1704,0.25
1705,0.75
1706,1.0
1707,0.25
1708,0.0
1709,0.25
1710,0.5
1711,0.0
1712,0.0
1713,0.0
1714,0.0
1715,0.25
1716,0.25
1717,0.25
1718,0.5
1719,1.0
1720,0.0
1721,0.25
1722,0.25
1723,0.5
1724,0.25
1725,0.25
1726,0.25
1727,0.25
1728,0.0
1729,0.5
1730,0.75
1731,0.0
1732,1.0
1733,0.25
1734,0.25
1735,0.25
1736,0.25
1737,0.5
1738,0.25
1739,0.0
1740,0.0
1741,0.5
1742,0.5
1743,0.5
1744,0.25
1745,0.75
1746,0.0
1747,0.5
1748,0.25
1749,0.75
1750,0.5
1751,0.25
1752,0.5
1753,0.75
1754,0.5
1755,0.0
1756,0.5
1757,0.25
1758,0.0
1759,0.0
1760,0.0
1761,0.25
1762,0.5
1763,0.25
1764,0.5
1765,0.5
1766,0.5
1767,0.75
1768,0.0
1769,0.5
1770,0.25
1771,0.5
1772,0.5
1773,0.25
1774,0.0
1775,0.0
1776,0.25
1777,0.5
1778,0.25
1779,0.25
1780,0.0
1781,0.5
1782,0.5
1783,0.0
1784,0.0
1785,0.75
1786,0.0
1787,0.25
1788,0.5
1789,0.0
1790,0.0
1791,0.25
1792,0.25
1793,0.25
1794,0.25
1795,0.25
1796,1.0
1797,0.25
1798,0.5
1799,0.25
1800,0.0
1801,0.0
1802,0.25
1803,0.75
1804,0.25
1805,0.25
1806,0.5
1807,0.75
1808,0.5
1809,0.0
1810,0.75
1811,0.0
1812,0.75
1813,0.25
1814,0.25
1815,0.75
1816,0.25
1817,0.5
1818,0.0
1819,1.0
1820,0.25
1821,0.5
1822,0.0
1823,0.25
1824,0.25
1825,0.25
1826,0.25
1827,0.25
1828,0.0
1829,0.0
1830,0.5
1831,0.25
1832,0.0
1833,0.0
1834,0.5
1835,0.25
1836,0.25
1837,0.25
1838,0.0
1839,0.5
1840,0.0
1841,0.0
1842,0.25
1843,0.0
1844,0.5
1845,0.25
1846,0.25
1847,0.0
1848,0.0
1849,0.5
1850,0.25
1851,0.25
1852,0.25
1853,0.0
1854,0.5
1855,0.0
1856,0.0
1857,0.25
1858,0.0
1859,0.25
1860,0.0
1861,0.0
1862,0.5
1863,0.5
1864,0.25
1865,0.0
1866,0.0
1867,0.25
1868,0.25
1869,0.25
1870,0.25
1871,0.25
1872,0.25
1873,0.25
1874,0.25
1875,0.25
1876,0.5
1877,0.0
1878,0.25
1879,0.25
1880,0.5
1881,0.25
1882,0.75
1883,0.25
1884,0.0
1885,0.0
1886,0.5
1887,0.25
1888,0.0
1889,0.25
1890,0.5
1891,0.25
1892,0.75
1893,0.0
1894,0.25
1895,0.0
1896,0.25
1897,0.25
1898,0.25
1899,0.25
1900,0.0
1901,0.5
1902,0.5
1903,0.25
1904,0.0
1905,0.25
1906,0.25
1907,0.75
1908,0.25
1909,0.25
1910,0.25
1911,0.0
1912,0.75
1913,0.0
1914,0.0
1915,0.5
1916,0.0
1917,0.5
1918,0.5
1919,0.0
1920,0.75
1921,0.25
1922,0.25
1923,0.75
1924,0.0
1925,0.25
1926,0.25
1927,0.25
1928,0.0
1929,0.25
1930,0.0
1931,0.0
1932,0.75
1933,0.25
1934,0.0
1935,0.5
1936,0.25
1937,0.5
1938,0.25
1939,0.5
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.5
1945,0.0
1946,0.0
1947,0.25
1948,0.25
1949,0.25
1950,0.5
1951,0.25
1952,0.5
1953,0.25
1954,0.25
1955,0.25
1956,0.0
1957,0.5
1958,0.0
1959,0.0
1960,0.0
1961,1.0
1962,0.5
1963,0.5
1964,0.25
1965,0.0
1966,0.0
1967,0.0
1968,0.5
1969,0.0
1970,0.5
1971,0.0
1972,0.5
1973,0.25
1974,0.75
1975,0.0
1976,0.5
1977,0.25
1978,0.25
1979,0.0
1980,0.25
1981,0.25
1982,0.0
1983,0.0
1984,0.0
1985,0.5
1986,0.5
1987,0.0
1988,0.25
1989,0.25
1990,0.0
1991,0.0
1992,0.25
1993,0.25
1994,1.0
1995,0.25
1996,0.25
1997,0.25
1998,0.25
1999,0.0
2000,0.0
2001,0.25
2002,0.0
2003,0.5
2004,0.25
2005,0.5
2006,0.0
2007,0.75
2008,0.0
2009,0.0
2010,0.5
2011,0.25
2012,0.0
2013,0.75
2014,0.25
2015,0.0
2016,0.25
2017,0.0
2018,0.0
2019,1.0
2020,0.75
2021,0.25
2022,0.0
2023,0.25
2024,0.0
2025,0.5
2026,0.25
2027,0.0
2028,0.25
2029,0.25
2030,0.0
2031,0.0
2032,0.0
2033,0.0
2034,0.0
2035,0.25
2036,0.0
2037,0.25
2038,0.25
2039,0.0
2040,0.0
2041,0.0
2042,0.25
2043,0.0
2044,0.0
2045,0.25
2046,0.25
2047,0.0
2048,0.5
2049,0.5
2050,0.0
2051,0.25
2052,0.25
2053,0.0
2054,0.0
2055,0.25
2056,0.0
2057,0.0
2058,0.0
2059,0.25
2060,0.25
2061,0.0
2062,0.25
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.25
2069,0.25
2070,0.0
2071,0.25
2072,0.5
2073,0.0
2074,0.25
2075,0.0
2076,0.25
2077,0.75
2078,1.0
2079,0.0
2080,0.0
2081,0.25
2082,0.0
2083,0.25
2084,0.75
2085,0.0
2086,0.25
2087,0.5
2088,0.0
2089,0.0
2090,0.75
2091,0.0
2092,0.5
2093,0.25
2094,0.5
2095,0.0
2096,0.25
2097,0.0
