,Training Accuracies
571,0.5
572,0.0
573,0.25
574,0.0
575,0.25
576,0.5
577,0.25
578,0.25
579,0.25
580,0.75
581,0.0
582,0.25
583,0.0
584,0.0
585,0.5
586,0.5
587,0.0
588,0.5
589,0.5
590,0.25
591,0.25
592,0.25
593,0.0
594,0.0
595,0.5
596,0.5
597,0.25
598,0.0
599,0.0
600,0.25
601,0.0
602,0.0
603,0.5
604,0.25
605,0.0
606,1.0
607,0.0
608,0.25
609,0.0
610,0.25
611,0.5
612,0.0
613,0.25
614,0.25
615,0.0
616,0.0
617,0.75
618,0.75
619,0.5
620,0.25
621,0.25
622,0.0
623,0.25
624,0.5
625,0.5
626,0.0
627,0.25
628,0.0
629,0.5
630,0.5
631,0.5
632,0.0
633,0.5
634,0.25
635,0.25
636,0.0
637,0.5
638,0.0
639,0.25
640,0.25
641,0.25
642,0.25
643,0.0
644,0.25
645,0.5
646,0.5
647,0.0
648,0.5
649,0.5
650,0.0
651,0.25
652,0.75
653,0.0
654,0.25
655,0.5
656,0.5
657,0.5
658,0.5
659,0.25
660,0.25
661,0.5
662,0.0
663,0.0
664,0.0
665,0.0
666,0.75
667,0.25
668,0.5
669,0.5
670,1.0
671,0.25
672,0.25
673,0.25
674,0.75
675,0.25
676,0.25
677,0.5
678,0.25
679,0.5
680,0.5
681,0.25
682,0.5
683,0.5
684,0.0
685,0.0
686,0.0
687,0.5
688,0.25
689,0.25
690,0.25
691,0.25
692,0.5
693,1.0
694,0.25
695,0.25
696,0.0
697,0.0
698,0.25
699,0.5
700,0.0
701,0.25
702,0.0
703,0.5
704,0.5
705,0.0
706,0.0
707,0.5
708,0.25
709,0.25
710,0.5
711,0.5
712,0.0
713,0.25
714,0.25
715,0.0
716,0.5
717,0.5
718,0.25
719,0.5
720,0.5
721,0.75
722,0.5
723,0.25
724,0.5
725,0.0
726,0.0
727,0.25
728,0.0
729,0.25
730,0.25
731,0.75
732,0.25
733,0.25
734,0.25
735,0.0
736,0.5
737,0.5
738,0.25
739,0.25
740,0.5
741,0.5
742,0.0
743,0.0
744,0.5
745,0.5
746,0.0
747,0.0
748,0.25
749,0.0
750,0.5
751,0.25
752,0.5
753,0.0
754,0.5
755,0.25
756,0.25
757,0.0
758,0.5
759,0.25
760,0.75
761,0.5
762,0.25
763,0.25
764,0.25
765,0.0
766,0.0
767,0.0
768,0.5
769,0.25
770,0.0
771,0.0
772,0.25
773,0.25
774,0.25
775,0.0
776,0.5
777,0.25
778,0.0
779,0.25
780,0.25
781,0.0
782,0.25
783,0.0
784,0.0
785,0.25
786,0.5
787,0.25
788,1.0
789,0.5
790,0.25
791,0.75
792,0.5
793,0.5
794,0.25
795,0.5
796,0.25
797,0.25
798,0.5
799,0.0
800,0.0
801,0.0
802,0.25
803,0.25
804,0.0
805,0.25
806,0.25
807,0.25
808,0.5
809,0.25
810,0.75
811,0.5
812,0.25
813,0.5
814,0.0
815,0.25
816,0.5
817,0.0
818,0.5
819,0.0
820,0.25
821,0.0
822,0.5
823,0.0
824,0.75
825,0.0
826,0.5
827,1.0
828,0.5
829,0.5
830,0.25
831,0.0
832,0.0
833,0.5
834,0.0
835,0.0
836,0.25
837,0.0
838,0.5
839,0.5
840,0.25
841,0.5
842,0.25
843,0.25
844,0.5
845,0.0
846,0.5
847,0.0
848,0.0
849,0.25
850,0.25
851,0.5
852,0.0
853,0.25
854,0.5
855,0.25
856,0.0
857,0.25
858,0.5
859,0.0
860,0.0
861,0.25
862,0.5
863,0.0
864,0.25
865,0.25
866,0.25
867,0.25
868,0.25
869,0.0
870,0.25
871,0.0
872,0.0
873,0.0
874,0.25
875,0.0
876,0.0
877,0.25
878,0.25
879,0.25
880,0.25
881,0.25
882,0.0
883,0.0
884,0.0
885,0.75
886,0.5
887,0.0
888,0.25
889,0.75
890,0.25
891,0.25
892,0.25
893,0.75
894,0.0
895,0.5
896,0.25
897,0.25
898,0.25
899,0.75
900,0.25
901,0.0
902,0.0
903,0.25
904,0.25
905,0.25
906,0.0
907,0.0
908,0.25
909,0.25
910,0.0
911,0.5
912,0.25
913,0.25
914,0.25
915,0.25
916,0.0
917,0.25
918,0.0
919,0.0
920,0.5
921,0.5
922,0.25
923,0.0
924,0.25
925,0.0
926,0.0
927,0.25
928,0.25
929,0.25
930,0.0
931,0.5
932,0.0
933,0.0
934,0.0
935,0.0
936,0.25
937,0.75
938,0.25
939,0.0
940,0.25
941,0.5
942,0.75
943,0.5
944,0.5
945,0.25
946,0.25
947,0.25
948,0.25
949,0.5
950,0.0
951,0.0
952,0.75
953,0.25
954,0.0
955,0.25
956,0.5
957,0.25
958,0.25
959,0.5
960,0.0
961,0.25
962,0.5
963,0.25
964,0.0
965,0.5
966,0.0
967,0.0
968,0.25
969,0.0
970,0.75
971,0.0
972,1.0
973,0.5
974,0.5
975,0.0
976,0.25
977,0.25
978,0.0
979,0.25
980,0.25
981,0.25
982,0.25
983,0.0
984,0.25
985,0.5
986,0.25
987,0.25
988,0.0
989,0.5
990,0.0
991,0.0
992,0.0
993,0.25
994,0.25
995,0.0
996,0.0
997,0.25
998,0.25
999,0.0
1000,0.75
1001,0.25
1002,0.25
1003,0.25
1004,0.0
1005,0.0
1006,0.0
1007,0.25
1008,0.25
1009,0.0
1010,0.5
1011,0.25
1012,0.0
1013,0.5
1014,0.75
1015,0.75
1016,0.5
1017,0.25
1018,0.25
1019,0.75
1020,0.25
1021,0.0
1022,0.0
1023,0.25
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.25
1029,0.5
1030,0.5
1031,0.5
1032,0.25
1033,0.75
1034,0.5
1035,0.25
1036,0.25
1037,0.0
1038,0.25
1039,0.0
1040,0.25
1041,0.5
1042,0.5
1043,1.0
1044,0.75
1045,0.0
1046,0.0
1047,0.0
1048,0.25
1049,0.5
1050,0.25
1051,0.25
1052,0.0
1053,0.25
1054,0.75
1055,0.0
1056,0.5
1057,0.5
1058,0.75
1059,0.0
1060,0.25
1061,0.0
1062,0.0
1063,0.25
1064,0.75
1065,0.0
1066,0.5
1067,0.0
1068,0.25
1069,0.0
1070,0.75
1071,0.75
1072,0.25
1073,0.75
1074,0.25
1075,0.5
1076,0.25
1077,0.25
1078,0.5
1079,0.25
1080,0.25
1081,0.0
1082,0.5
1083,0.0
1084,0.25
1085,0.0
1086,0.0
1087,0.25
1088,0.25
1089,0.5
1090,0.25
1091,0.5
1092,0.0
1093,0.5
1094,0.0
1095,0.0
1096,0.5
1097,0.0
1098,0.0
1099,0.5
1100,0.0
1101,0.75
1102,0.25
1103,0.75
1104,0.0
1105,0.75
1106,0.0
1107,0.25
1108,0.5
1109,0.5
1110,0.25
1111,0.5
1112,0.5
1113,0.0
1114,0.0
1115,0.5
1116,0.25
1117,0.5
1118,0.0
1119,0.75
1120,0.25
1121,0.0
1122,0.5
1123,0.25
1124,0.25
1125,0.5
1126,0.0
1127,0.75
1128,0.5
1129,0.25
1130,0.25
1131,0.25
1132,0.25
1133,0.25
1134,0.0
1135,0.0
1136,0.0
1137,0.25
1138,0.75
1139,0.25
1140,0.25
1141,0.25
1142,0.0
1143,0.5
1144,0.5
1145,0.0
1146,0.0
1147,0.25
1148,0.5
1149,0.0
1150,0.5
1151,0.25
1152,0.5
1153,0.25
1154,0.25
1155,0.5
1156,0.0
1157,0.5
1158,0.0
1159,0.25
1160,0.0
1161,0.5
1162,0.0
1163,0.25
1164,0.5
1165,0.25
1166,0.0
1167,1.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.5
1173,0.75
1174,0.5
1175,0.25
1176,0.0
1177,0.25
1178,0.5
1179,0.0
1180,0.0
1181,0.25
1182,0.5
1183,0.5
1184,0.0
1185,0.0
1186,0.25
1187,0.0
1188,0.25
1189,0.25
1190,0.0
1191,0.0
1192,0.25
1193,0.5
1194,0.0
1195,0.75
1196,0.25
1197,0.5
1198,0.0
1199,0.0
1200,0.5
1201,0.25
1202,0.5
1203,0.0
1204,0.25
1205,0.25
1206,0.75
1207,0.25
1208,0.0
1209,0.0
1210,0.0
1211,0.5
1212,0.25
1213,0.25
1214,0.25
1215,0.25
1216,0.75
1217,0.25
1218,0.5
1219,0.5
1220,0.25
1221,0.25
1222,0.25
1223,0.25
1224,0.25
1225,0.0
1226,0.25
1227,0.25
1228,0.25
1229,0.0
1230,0.0
1231,0.75
1232,0.0
1233,0.0
1234,0.0
1235,0.25
1236,0.25
1237,0.5
1238,0.25
1239,0.25
1240,0.0
1241,0.5
1242,0.75
1243,0.0
1244,0.5
1245,0.75
1246,0.5
1247,0.75
1248,0.25
1249,0.5
1250,0.5
1251,0.25
1252,0.75
1253,0.5
1254,0.0
1255,0.5
1256,0.0
1257,0.25
1258,0.25
1259,0.25
1260,1.0
1261,0.0
1262,0.75
1263,0.25
1264,0.5
1265,0.5
1266,0.5
1267,0.0
1268,0.5
1269,0.25
1270,0.25
1271,0.5
1272,0.25
1273,0.25
1274,0.0
1275,0.25
1276,0.0
1277,0.0
1278,0.25
1279,0.5
1280,0.25
1281,0.25
1282,0.5
1283,0.25
1284,0.5
1285,0.5
1286,0.25
1287,0.75
1288,0.25
1289,0.0
1290,0.5
1291,0.25
1292,0.75
1293,0.0
1294,0.0
1295,0.75
1296,0.25
1297,0.5
1298,0.5
1299,0.25
1300,0.25
1301,0.5
1302,0.25
1303,0.25
1304,0.0
1305,0.25
1306,0.25
1307,0.5
1308,0.0
1309,0.25
1310,0.5
1311,0.0
1312,0.5
1313,0.5
1314,0.0
1315,0.5
1316,0.0
1317,0.25
1318,0.25
1319,0.25
1320,0.5
1321,0.0
1322,0.25
1323,0.5
1324,0.75
1325,0.5
1326,0.0
1327,0.0
1328,0.0
1329,0.5
1330,0.25
1331,0.75
1332,0.25
1333,0.5
1334,0.25
1335,0.25
1336,0.25
1337,0.75
1338,0.5
1339,0.25
1340,0.25
1341,0.25
1342,0.25
1343,0.0
1344,0.0
1345,0.5
1346,0.25
1347,0.25
1348,0.0
1349,0.25
1350,1.0
1351,0.0
1352,0.25
1353,0.75
1354,0.25
1355,1.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.75
1361,0.25
1362,0.0
1363,0.25
1364,0.25
1365,0.0
1366,0.0
1367,0.0
1368,0.25
1369,0.5
1370,0.0
1371,0.75
1372,0.0
1373,0.25
1374,0.25
1375,0.25
1376,0.0
1377,0.25
1378,0.25
1379,0.5
1380,0.75
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,1.0
1386,0.25
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.25
1392,0.0
1393,0.25
1394,0.5
1395,0.0
1396,0.5
1397,0.0
1398,0.5
1399,0.0
1400,0.25
1401,0.25
1402,0.25
1403,0.25
1404,0.25
1405,0.25
1406,0.25
1407,0.25
1408,0.5
1409,0.5
1410,0.75
1411,0.0
1412,0.0
1413,0.5
1414,0.5
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.75
1420,0.25
1421,0.5
1422,0.5
1423,0.0
1424,0.5
1425,0.5
1426,1.0
1427,0.5
1428,0.25
1429,0.5
1430,0.5
1431,0.25
1432,0.5
1433,0.25
1434,0.0
1435,0.0
1436,0.0
1437,0.25
1438,0.25
1439,0.25
1440,0.5
1441,0.0
1442,0.0
1443,0.25
1444,0.25
1445,0.0
1446,0.25
1447,0.0
1448,0.0
1449,0.25
1450,0.5
1451,0.5
1452,0.0
1453,0.0
1454,0.5
1455,0.5
1456,0.0
1457,0.0
1458,0.5
1459,0.5
1460,0.0
1461,0.25
1462,0.5
1463,0.0
1464,0.25
1465,0.25
1466,1.0
1467,0.25
1468,0.25
1469,0.0
1470,0.5
1471,0.0
1472,0.25
1473,0.5
1474,0.5
1475,0.0
1476,0.25
1477,0.25
1478,0.25
1479,0.25
1480,0.25
1481,0.0
1482,0.25
1483,0.25
1484,0.25
1485,0.25
1486,0.25
1487,0.25
1488,1.0
1489,0.25
1490,0.0
1491,0.5
1492,0.0
1493,0.25
1494,0.25
1495,0.25
1496,0.25
1497,0.25
1498,0.5
1499,0.0
1500,0.25
1501,0.25
1502,0.5
1503,0.0
1504,0.0
1505,0.25
1506,0.5
1507,0.25
1508,0.0
1509,0.75
1510,0.75
1511,0.0
1512,0.25
1513,0.0
1514,0.25
1515,0.5
1516,0.25
1517,0.0
1518,0.5
1519,0.25
1520,0.25
1521,0.25
1522,0.25
1523,0.25
1524,0.25
1525,0.5
1526,0.25
1527,0.25
1528,0.25
1529,0.5
1530,0.5
1531,0.0
1532,0.0
1533,0.25
1534,0.25
1535,0.0
1536,0.25
1537,0.0
1538,0.25
1539,0.25
1540,0.5
1541,0.0
1542,0.0
1543,0.0
1544,0.5
1545,0.5
1546,0.0
1547,0.25
1548,0.25
1549,0.75
1550,0.5
1551,0.0
1552,0.25
1553,0.75
1554,0.5
1555,0.25
1556,0.25
1557,0.0
1558,0.0
1559,0.0
1560,0.5
1561,0.5
1562,0.0
1563,0.25
1564,0.25
1565,0.5
1566,0.5
1567,0.5
1568,0.5
1569,0.5
1570,0.5
1571,0.25
1572,0.75
1573,0.0
1574,0.5
1575,0.5
1576,0.25
1577,0.0
1578,0.0
1579,0.25
1580,0.0
1581,1.0
1582,0.25
1583,0.25
1584,0.25
1585,0.25
1586,0.5
1587,0.5
1588,0.0
1589,0.5
1590,0.0
1591,0.5
1592,0.0
1593,0.5
1594,0.5
1595,0.0
1596,0.5
1597,0.25
1598,0.75
1599,0.25
1600,1.0
1601,0.25
1602,0.25
1603,0.0
1604,0.0
1605,0.0
1606,0.25
1607,0.5
1608,0.25
1609,0.75
1610,0.25
1611,0.25
1612,0.5
1613,0.0
1614,0.25
1615,0.0
1616,0.25
1617,0.5
1618,0.25
1619,0.0
1620,0.0
1621,0.5
1622,0.25
1623,0.25
1624,0.5
1625,0.5
1626,0.25
1627,0.0
1628,0.25
1629,0.25
1630,0.25
1631,0.25
1632,0.5
1633,0.25
1634,0.25
1635,0.25
1636,0.0
1637,0.0
1638,0.0
1639,0.5
1640,0.0
1641,0.25
1642,0.5
1643,0.25
1644,0.25
1645,0.5
1646,0.5
1647,0.5
1648,0.0
1649,0.0
1650,0.5
1651,0.25
1652,0.75
1653,0.5
1654,0.5
1655,0.5
1656,0.0
1657,0.0
1658,0.25
1659,0.25
1660,0.0
1661,0.25
1662,0.25
1663,0.5
1664,0.25
1665,0.5
1666,0.75
1667,0.5
1668,0.0
1669,0.5
1670,0.5
1671,0.0
1672,0.25
1673,0.5
1674,0.0
1675,0.25
1676,0.5
1677,0.5
1678,0.25
1679,0.0
1680,0.25
1681,0.0
1682,0.25
1683,0.25
1684,0.25
1685,0.25
1686,0.25
1687,0.0
1688,0.5
1689,0.0
1690,0.25
1691,0.25
1692,0.0
1693,0.0
1694,0.75
1695,0.25
1696,0.5
1697,0.25
1698,0.0
1699,0.0
1700,0.25
1701,0.0
1702,0.75
1703,0.25
1704,0.5
1705,0.0
1706,0.0
1707,0.25
1708,0.25
1709,0.5
1710,0.5
1711,0.0
1712,0.25
1713,0.25
1714,0.25
1715,0.75
1716,0.75
1717,0.0
1718,0.25
1719,0.5
1720,0.5
1721,0.0
1722,0.0
1723,0.5
1724,0.25
1725,0.25
1726,0.75
1727,0.0
1728,0.75
1729,0.75
1730,0.25
1731,0.25
1732,0.5
1733,0.5
1734,0.0
1735,0.25
1736,0.25
1737,0.75
1738,0.25
1739,0.5
1740,0.0
1741,0.0
1742,0.0
1743,0.25
1744,0.25
1745,0.5
1746,0.25
1747,0.0
1748,0.25
1749,0.25
1750,0.0
1751,0.5
1752,0.0
1753,0.0
1754,0.75
1755,0.25
1756,0.0
1757,0.5
1758,0.0
1759,0.25
1760,0.25
1761,0.25
1762,0.25
1763,0.25
1764,0.25
1765,0.25
1766,0.25
1767,0.25
1768,0.25
1769,0.0
1770,0.0
1771,0.5
1772,0.0
1773,0.75
1774,0.5
1775,0.0
1776,0.0
1777,0.0
1778,0.5
1779,0.0
1780,0.25
1781,0.0
1782,0.25
1783,0.5
1784,0.5
1785,0.25
1786,0.25
1787,0.25
1788,0.25
1789,0.0
1790,0.25
1791,0.0
1792,0.5
1793,0.5
1794,0.5
1795,0.25
1796,0.0
1797,0.5
1798,0.0
1799,0.25
1800,0.5
1801,0.25
1802,0.25
1803,0.25
1804,0.25
1805,0.25
1806,0.0
1807,0.5
1808,0.25
1809,0.25
1810,0.25
1811,0.5
1812,0.25
1813,0.25
1814,0.5
1815,0.5
1816,0.25
1817,0.25
1818,0.25
1819,0.0
1820,0.5
1821,0.5
1822,0.0
1823,0.0
1824,0.25
1825,0.25
1826,0.25
1827,0.25
1828,0.0
1829,0.0
1830,0.0
1831,0.0
1832,0.25
1833,0.5
1834,0.5
1835,1.0
1836,0.5
1837,0.0
1838,0.25
1839,0.25
1840,0.0
1841,0.0
1842,0.5
1843,0.5
1844,0.0
1845,0.0
1846,0.25
1847,0.25
1848,0.25
1849,0.5
1850,0.25
1851,0.0
1852,0.0
1853,0.25
1854,0.25
1855,0.25
1856,0.0
1857,0.75
1858,0.25
1859,0.25
1860,0.25
1861,0.25
1862,0.25
1863,0.25
1864,1.0
1865,0.0
1866,0.0
1867,0.0
1868,0.0
1869,0.25
1870,0.0
1871,0.5
1872,0.25
1873,0.0
1874,0.5
1875,0.25
1876,0.25
1877,0.25
1878,0.75
1879,0.0
1880,0.5
1881,0.25
1882,0.5
1883,0.0
1884,0.25
1885,0.0
1886,0.25
1887,0.25
1888,0.5
1889,0.0
1890,0.25
1891,0.75
1892,0.25
1893,0.75
1894,0.25
1895,0.5
1896,0.0
1897,0.5
1898,0.0
1899,0.25
1900,0.25
1901,0.0
1902,0.25
1903,0.0
1904,0.0
1905,0.0
1906,0.5
1907,0.25
1908,0.0
1909,0.25
1910,0.25
1911,0.0
1912,0.0
1913,0.25
1914,0.25
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.5
1920,0.5
1921,0.0
1922,0.25
1923,0.25
1924,0.25
1925,0.5
1926,0.25
1927,0.25
1928,0.25
1929,0.25
1930,0.25
1931,0.0
1932,0.5
1933,0.25
1934,0.25
1935,0.0
1936,0.0
1937,0.0
1938,0.0
1939,0.25
1940,0.25
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.25
1946,0.25
1947,0.25
1948,0.0
1949,0.0
1950,0.25
1951,0.25
1952,0.25
1953,0.0
1954,0.25
1955,0.25
1956,0.0
1957,0.5
1958,0.25
1959,0.0
1960,0.75
1961,0.0
1962,0.25
1963,0.0
1964,0.25
1965,0.25
1966,0.5
1967,0.25
1968,0.5
1969,0.25
1970,0.25
1971,0.0
1972,0.25
1973,0.0
1974,0.25
1975,0.75
1976,0.25
1977,0.0
1978,0.5
1979,0.25
1980,0.25
1981,0.5
1982,0.25
1983,0.25
1984,0.25
1985,0.25
1986,0.0
1987,0.5
1988,0.5
1989,0.25
1990,0.25
1991,0.0
1992,0.5
1993,0.25
1994,0.0
1995,0.0
1996,0.5
1997,0.5
1998,0.75
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.0
2004,0.0
2005,0.25
2006,0.0
2007,0.25
2008,0.5
2009,0.5
2010,0.25
2011,0.5
2012,0.5
2013,0.25
2014,0.25
2015,0.0
2016,0.0
2017,0.75
2018,0.25
2019,0.25
2020,0.75
2021,0.25
2022,0.25
2023,0.5
2024,0.25
2025,0.5
2026,0.0
2027,0.25
2028,0.75
2029,0.0
2030,0.25
2031,0.25
2032,0.25
2033,0.0
2034,0.5
2035,0.25
2036,0.5
2037,0.5
2038,0.25
2039,0.25
2040,0.0
2041,0.25
2042,0.0
2043,0.0
2044,1.0
2045,0.25
2046,0.25
2047,0.5
2048,0.0
2049,0.0
2050,0.5
2051,0.25
2052,0.25
2053,1.0
2054,0.0
2055,0.0
2056,0.25
2057,0.0
2058,0.25
2059,0.25
2060,0.5
2061,0.5
2062,0.25
2063,0.5
2064,0.0
2065,0.25
2066,0.25
2067,0.25
2068,0.0
2069,0.75
2070,0.25
2071,0.0
2072,0.5
2073,0.25
2074,0.5
2075,0.25
2076,0.25
2077,0.75
2078,0.25
2079,0.25
2080,0.75
2081,0.0
2082,0.0
2083,0.25
2084,0.25
2085,0.5
2086,0.5
2087,0.25
2088,0.5
2089,0.5
2090,0.25
2091,0.0
2092,0.25
2093,0.0
2094,0.0
2095,0.0
2096,0.0
2097,0.0
