,Training Accuracies
371,1
372,0.6
373,0.6
374,0.2
375,1
376,0.6
377,0.6
378,0.6
379,0.2
380,0.4
381,0.8
382,0.2
383,0.4
384,0.4
385,1
386,0.4
387,0.8
388,0.8
389,0.8
390,0.6
391,0.8
392,0.4
393,0.4
394,1
395,0.4
396,0.4
397,0.4
398,0.4
399,0.4
400,0.4
401,0.6
402,1
403,0.6
404,0.6
405,0.2
406,0.2
407,0.4
408,0.8
409,0.2
410,0.4
411,0.4
412,0.4
413,0.6
414,0.2
415,0.2
416,0.4
417,0.4
418,0.8
419,0
420,0.4
421,1
422,0.2
423,0.8
424,0.2
425,0.4
426,0.8
427,0
428,0.4
429,0.4
430,1
431,0.2
432,0.2
433,0.8
434,0.2
435,0.6
436,0.4
437,0.2
438,0.8
439,0.8
440,0.8
441,0.4
442,1
443,0.4
444,0.2
445,0.6
446,0.8
447,0.6
448,0.6
449,0.6
450,0.4
451,0.4
452,0.4
453,0.8
454,0.6
455,1
456,0.6
457,0.2
458,0.4
459,0.4
460,0.6
461,0.6
462,0.2
463,0.2
464,0.4
465,0.6
466,0.6
467,0.4
468,1
469,0.4
470,0.8
471,0.8
472,0.6
473,0.2
474,0.4
475,1
476,0.4
477,0.4
478,0.8
479,0.4
480,0.6
481,0.6
482,0.6
483,1
484,0.4
485,0.6
486,0
487,0.2
488,0.6
489,0.6
490,0.4
491,0.2
492,0.4
493,0.2
494,0.4
495,0.6
496,0.4
497,0.8
498,0.2
499,0.8
500,0.2
501,0.4
502,0.6
503,0.4
504,0.8
505,0.4
506,0.2
507,0.6
508,0.8
509,1
510,0
511,0.4
512,0.4
513,0.6
514,0.4
515,0.2
516,0.6
517,0.8
518,0.8
519,0.8
520,0
521,0.6
522,0.4
523,0.6
524,1
525,0.4
526,0.8
527,0.2
528,0.8
529,0.4
530,0.2
531,0.6
532,0.2
533,0.6
534,0.8
535,0.6
536,0.8
537,0.4
538,0.4
539,0.4
540,0.4
541,0.6
542,0.8
543,0.6
544,0.4
545,0.6
546,0.6
547,0.2
548,0.6
549,0.6
550,0.8
551,0.2
552,0.8
553,0.4
554,0.6
555,0.6
556,0.8
557,0.6
558,0.8
559,0.6
560,0.6
561,0.4
562,0.2
563,0.6
564,0.4
565,0.8
566,1
567,0.8
568,1
569,0.2
570,0.6
571,0
572,0.6
573,0.6
574,0.2
575,1
576,0.8
577,0.2
578,0.4
579,0.6
580,0.4
581,0.4
582,0.8
583,0.6
584,0.8
585,0.6
586,0.6
587,0.4
588,0.2
589,0.4
590,0.4
591,0.6
592,0.2
593,0.6
594,0.2
595,0.2
596,0.4
597,0.6
598,0.8
599,0
600,1
601,0.4
602,0.2
603,1
604,0.2
605,0.4
606,0.4
607,1
608,0.4
609,0.8
610,0.8
611,0.2
612,0.6
613,0.6
614,0.2
615,0.6
616,0.6
617,1
618,1
619,0.6
620,0.2
621,0.2
622,0.2
623,0.6
624,0.6
625,0.8
626,0.8
627,0.6
628,1
629,1
630,0.4
631,0
632,0.6
633,0.6
634,0.8
635,0.4
636,0.6
637,1
638,0.8
639,0.6
640,0.4
641,0.8
642,0.4
643,0.6
644,0.6
645,0.2
646,0.8
647,0.6
648,0.6
649,0.6
650,0.4
651,0.4
652,0.6
653,0.2
654,0.4
655,0.8
656,0.2
657,0.4
658,0.6
659,0.6
660,0.6
661,0.2
662,0.4
663,0.8
664,1
665,0.6
666,0.4
667,0.4
668,0.6
669,0.2
670,0.2
671,0.6
672,0.6
673,0.6
674,0.2
675,0.4
676,0.6
677,0.4
678,0.2
679,0.2
680,0.8
681,1
682,0.6
683,0.6
684,1
685,0.6
686,0.8
687,0.6
688,0.8
689,1
690,0.6
691,1
692,0.4
693,0.8
694,0.6
695,0.4
696,0.2
697,0.8
698,0.8
699,0.2
700,0.8
701,0.2
702,0.4
703,0.6
704,0.4
705,0.4
706,1
707,0.4
708,0.6
709,0.2
710,0.6
711,0.8
712,0.6
713,0.6
714,0.2
715,0.8
716,0.6
717,1
718,0.2
719,0.8
720,1
721,0.8
722,0.6
723,0.2
724,0
725,0.8
726,0.6
727,0.4
728,0.8
729,0.6
730,0.4
731,0.4
732,0.4
733,1
734,0.2
735,0
736,0.4
737,0.4
738,0.6
739,1
740,0.6
741,0.4
742,0.4
743,0.2
744,0.8
745,0.6
746,0.2
747,0.6
748,0.4
749,1
750,0.4
751,0.6
752,0.4
753,0.6
754,0.4
755,1
756,0.2
757,0.2
758,0.6
759,0.4
760,0.6
761,0.6
762,1
763,0.8
764,0.6
765,0.4
766,0.8
767,0.8
768,0.6
769,0.6
770,0.4
771,0.8
772,0.8
773,0.4
774,0.4
775,0.8
776,0.2
777,0.8
778,0.8
779,0.4
780,0.2
781,0.2
782,0.6
783,0.8
784,0.6
785,0.8
786,0.2
787,1
788,0.6
789,0.4
790,0.8
791,0.6
792,0.8
793,0.8
794,0.6
795,0.6
796,0.4
797,0.2
798,0.8
799,0.4
800,0
801,0.6
802,0.4
803,0.6
804,0.4
805,0
806,0.6
807,0.6
808,0.8
809,0.2
810,0.8
811,0.8
812,0.4
813,0.8
814,0.2
815,0.6
816,0.4
817,0.2
818,0.6
819,0.8
820,0
821,0.8
822,0.8
823,0.4
824,0.4
825,0.6
826,0.6
827,0.8
828,0.4
829,1
830,0.4
831,0.4
832,0.2
833,0.8
834,0.8
835,0.6
836,0.2
837,0.2
838,0.2
839,0.6
840,0.8
841,0.6
842,0.2
843,0.2
844,1
845,0.6
846,0.4
847,0
848,0.4
849,0.6
850,0.6
851,0.6
852,0.4
853,0.6
854,0.8
855,0.4
856,0.6
857,0.6
858,0.6
859,0.4
860,0.8
861,0.6
862,0.8
863,0
864,0.4
865,0.6
866,0.2
867,0.8
868,0.2
869,0.8
870,0.4
871,1
872,0.6
873,0.2
874,0.6
875,0.2
876,0.2
877,1
878,0.8
879,1
880,0.6
881,0.4
882,0.4
883,0.6
884,0.4
885,0.6
886,0.8
887,0.8
888,0.8
889,0.2
890,0.4
891,0.4
892,0.2
893,0.6
894,0.6
895,0.8
896,0.6
897,0.6
898,0.2
899,0.4
900,0.4
901,0.2
902,0.6
903,0.4
904,0.4
905,0.8
906,0.2
907,0.4
908,0.8
909,0.6
910,0.8
911,0.4
912,0.2
913,0
914,0.6
915,0.4
916,1
917,0.8
918,0.6
919,0.2
920,0.6
921,0.4
922,0.2
923,0.4
924,0.6
925,0.6
926,0.2
927,0.6
928,0.6
929,0.6
930,0.4
931,0.4
932,1
933,0.6
934,0.4
935,0
936,0
937,0.8
938,0.4
939,0.6
940,0.6
941,0.4
942,0.2
943,0.2
944,0.6
945,0.2
946,0.6
947,0.6
948,0.2
949,0.4
950,0.4
951,0.6
952,0.4
953,0.4
954,0.8
955,0.4
956,0.2
957,0.4
958,0.4
959,0.2
960,0.6
961,0.6
962,0.4
963,1
964,0.6
965,0.6
966,1
967,0.4
968,0.4
969,0.8
970,0.6
971,0.2
972,0.6
973,0.8
974,0.8
975,0.2
976,0.4
977,0.8
978,0.4
979,0.8
980,1
981,0.4
982,0.8
983,0.8
984,0.2
985,0.6
986,0.2
987,0.8
988,0.8
989,0.2
990,0.8
991,0.8
992,0
993,0.2
994,0.6
995,0.8
996,0.8
997,0.4
998,0.6
999,0.8
1000,0.8
1001,1
1002,0.4
1003,0.6
1004,0.6
1005,0.6
1006,0.4
1007,0.4
1008,0.4
1009,0.6
1010,0.4
1011,0.6
1012,0.6
1013,0.4
1014,1
1015,0.4
1016,0.8
1017,0.6
1018,1
1019,0.2
1020,0.2
1021,0.6
1022,0.8
1023,0.4
1024,0.4
1025,0.6
1026,1
1027,0.6
1028,0.4
1029,0.2
1030,0.2
1031,0.2
1032,0.8
1033,0.4
1034,1
1035,1
1036,0.8
1037,0.4
1038,0.4
1039,0.6
1040,0.6
1041,0.4
1042,0.4
1043,0.2
1044,0.2
1045,0.4
1046,0.4
1047,0
1048,0.4
1049,0.2
1050,0.6
1051,0.2
1052,1
1053,0.6
1054,0.8
1055,0.2
1056,0.4
1057,0.6
1058,0.6
1059,0.6
1060,0.6
1061,0.6
1062,0.6
1063,0.2
1064,0.8
1065,0.4
1066,0.6
1067,0.8
1068,0.6
1069,0.2
1070,0.8
1071,0.2
1072,0.6
1073,0.6
1074,0.4
1075,0.2
1076,0
1077,0.2
1078,0.8
1079,0.6
1080,0.4
1081,0.2
1082,0.6
1083,1
1084,0.6
1085,1
1086,0.4
1087,0.2
1088,1
1089,0.2
1090,0.6
1091,0.4
1092,0.6
1093,0.4
1094,0.8
1095,0.6
1096,0.4
1097,0.2
1098,0.6
1099,0.8
1100,0.8
1101,0.6
1102,0.4
1103,0.2
1104,0.4
1105,1
1106,0.2
1107,0.2
1108,0.2
1109,0.4
1110,0.8
1111,0.6
1112,0.2
1113,0.6
1114,0.4
1115,0.2
1116,0.6
1117,0.4
1118,0.8
1119,0.6
1120,0.8
1121,1
1122,0.2
1123,0.2
1124,0.2
1125,0.4
1126,0.8
1127,0.6
1128,0.2
1129,0.8
1130,0.8
1131,1
1132,0.2
1133,0.8
1134,1
1135,0.4
1136,0.6
1137,1
1138,0.8
1139,0.2
1140,0.2
1141,0.4
1142,0.2
1143,0.2
1144,0.6
1145,0.8
1146,0.2
1147,0.6
1148,0.6
1149,0.8
1150,0.6
1151,0.6
1152,0.2
1153,0.6
1154,0.6
1155,0.6
1156,0.6
1157,0.2
1158,0.8
1159,0.2
1160,0.2
1161,0.4
1162,0.4
1163,0.2
1164,0.4
1165,0.4
1166,1
1167,0.8
1168,0.4
1169,0.8
1170,0.2
1171,1
1172,1
1173,0.4
1174,0.6
1175,0.8
1176,0.8
1177,0.2
1178,1
1179,0.4
1180,0.6
1181,0.6
1182,0.2
1183,0.4
1184,0.8
1185,0.2
1186,0.6
1187,1
1188,0.8
1189,0.6
1190,0.8
1191,0
1192,0.2
1193,0.8
1194,0.4
1195,0.2
1196,0.2
1197,0.4
1198,0.4
1199,0.2
1200,0.2
1201,0.2
1202,0.2
1203,0.6
1204,0.4
1205,0.4
1206,1
1207,0.8
1208,0.6
1209,0.4
1210,1
1211,0.6
1212,0.6
1213,0.4
1214,0.8
1215,1
1216,1
1217,0.8
1218,0.2
1219,0.6
1220,0.4
1221,0.2
1222,0.6
1223,0.8
1224,0.4
1225,0.4
1226,0.2
1227,0.4
1228,0.4
1229,0.6
1230,0
1231,0.8
1232,1
1233,0.6
1234,0.6
1235,0.6
1236,0.8
1237,0.6
1238,1
1239,0.6
1240,0.6
1241,0.6
1242,0.4
1243,0.6
1244,1
1245,1
1246,0.8
1247,0
1248,0.4
1249,0.4
1250,0.6
1251,1
1252,0.4
1253,0.8
1254,0.2
1255,0.2
1256,0.8
1257,0.2
1258,0.8
1259,0.8
1260,0.2
1261,0.4
1262,0.6
1263,0.6
1264,0.2
1265,0.8
1266,0.4
1267,0
1268,0.2
1269,0.6
1270,0.4
1271,0.2
1272,1
1273,0.6
1274,0.6
1275,0.8
1276,0.4
1277,0.4
1278,0.2
1279,0.6
1280,1
1281,0.2
1282,0.6
1283,0.2
1284,0.4
1285,0.6
1286,0.2
1287,0.4
1288,0
1289,0.4
1290,0
1291,0.4
1292,0.4
1293,1
1294,0.6
1295,0.4
1296,0.6
1297,0.6
1298,0.4
1299,0.4
1300,0.8
1301,0.4
1302,0.4
1303,1
1304,0.8
1305,0.4
1306,0.6
1307,0.6
1308,0.8
1309,0.4
1310,0.8
1311,0.4
1312,0.6
1313,0.6
1314,0.4
1315,0.8
1316,0.8
1317,1
1318,0.2
1319,1
1320,0.4
1321,0.8
1322,0.2
1323,0.4
1324,0.8
1325,0.6
1326,0.8
1327,0.4
1328,0.4
1329,0.2
1330,0.8
1331,0.4
1332,0.4
1333,0.6
1334,0.6
1335,0.2
1336,1
1337,0.4
1338,1
1339,0.6
1340,0.6
1341,0.4
1342,0.8
1343,0.8
1344,0.6
1345,0.2
1346,0.6
1347,0.6
1348,0.8
1349,0.2
1350,0.2
1351,0.2
1352,0.4
1353,0.6
1354,0.8
1355,0.2
1356,1
1357,0.6
1358,0.6
1359,0.4
1360,1
1361,0.6
1362,0.6
1363,0
1364,0.6
1365,0.8
1366,0.6
1367,0.2
1368,0.6
1369,0.8
1370,0.4
1371,0.6
1372,0.8
1373,0.4
1374,0.6
1375,0.4
1376,0.6
1377,1
1378,0.6
1379,0.4
1380,0.8
1381,0.8
1382,0.4
1383,1
1384,0.4
1385,0.6
1386,0.6
1387,0.6
1388,1
1389,0.4
1390,0.8
1391,0.6
1392,0.4
1393,0.2
1394,0.6
1395,0.4
1396,0.4
1397,0.4
1398,0.4
1399,0.6
1400,0.4
1401,0.6
1402,1
1403,0.6
1404,0.6
1405,0.2
1406,0.4
1407,0.8
1408,0.4
1409,0.6
1410,0.4
1411,0.4
1412,1
1413,1
1414,1
1415,0.8
1416,0.2
1417,0
1418,0.6
1419,0.4
1420,0.4
1421,1
1422,0.2
1423,0.6
1424,0.6
1425,0.6
1426,0.6
1427,0.4
1428,1
1429,0.6
1430,0.8
1431,0.2
1432,0.4
1433,1
1434,0.4
1435,0.6
1436,1
1437,0.6
1438,0.4
1439,1
1440,0.6
1441,0.4
1442,0.4
1443,0.4
1444,0.2
1445,1
1446,0.4
1447,0.2
1448,0.8
1449,0.8
1450,0.6
1451,0
1452,0.8
1453,0.6
1454,0.4
1455,0.4
1456,0.8
1457,0.8
1458,0.4
1459,0.8
1460,1
1461,0.6
1462,0.8
1463,0.2
1464,0.8
1465,0.6
1466,0.8
1467,0.6
1468,0.8
1469,0.4
1470,0.6
1471,0.6
1472,0.4
1473,0.8
1474,1
1475,0.6
1476,0.6
1477,0.6
1478,1
1479,1
1480,0.8
1481,0.8
1482,0.4
1483,0.2
1484,0.4
1485,0.8
1486,1
1487,1
1488,0.8
1489,0.4
1490,0.2
1491,0.4
1492,0.2
1493,0.4
1494,0.8
1495,0.8
1496,0.2
1497,0.2
1498,0.6
1499,0.6
1500,1
1501,0.6
1502,0.4
1503,0.4
1504,0.2
1505,0.8
1506,1
1507,0.6
1508,0.6
1509,0.6
1510,0.6
1511,0.6
1512,1
1513,0.4
1514,0.6
1515,1
1516,0.4
1517,0.4
1518,0.4
1519,0.4
1520,0.8
1521,0.2
1522,0.6
1523,1
1524,0.4
1525,0.8
1526,0.8
1527,0.8
1528,0.4
1529,0.6
1530,0.4
1531,0.6
1532,0.6
1533,0.4
1534,0.8
1535,0.8
1536,0.6
1537,0.4
1538,0.2
1539,0.2
1540,0.6
1541,0.4
1542,0.4
1543,0.4
1544,1
1545,0.8
1546,0.6
1547,0.6
1548,0.6
1549,0.6
1550,0.4
1551,0.6
1552,0.2
1553,0.4
1554,0.4
1555,0.8
1556,0.4
1557,0.6
1558,0.8
1559,0.2
1560,0.6
1561,0.8
1562,0.4
1563,0.8
1564,0.4
1565,1
1566,0.6
1567,0.2
1568,1
1569,1
1570,0.6
1571,0.4
1572,0.8
1573,0.4
1574,0.6
1575,0.6
1576,0.2
1577,0.6
1578,0.2
1579,0.4
1580,0.8
1581,0.4
1582,0.8
1583,0.8
1584,0.6
1585,0.2
1586,0.4
1587,0.6
1588,0.2
1589,0.6
1590,0.6
1591,0.4
1592,1
1593,0.2
1594,0.6
1595,0.4
1596,0.6
1597,0.2
1598,1
1599,0.6
1600,0.8
1601,0.4
1602,0.2
1603,0.8
1604,0.6
1605,0.2
1606,0.2
1607,0.6
1608,0.8
1609,0.8
1610,0.4
1611,0.6
1612,0.8
1613,0.4
1614,0.8
1615,0.2
1616,0.8
1617,0.8
1618,0.8
1619,0.4
1620,0.6
1621,0.6
1622,0.6
1623,1
1624,1
1625,0.8
1626,0.4
1627,0.8
1628,0.8
1629,0.8
1630,0.4
1631,1
1632,0.4
1633,0.4
1634,0.8
1635,0.4
1636,0.8
1637,1
1638,0
1639,1
1640,0.8
1641,0.2
1642,1
1643,0.6
1644,0.2
1645,0.6
1646,0.6
1647,0.6
1648,0.4
1649,0.4
1650,0.8
1651,0.4
1652,0.4
1653,0.6
1654,0.6
1655,1
1656,0.8
1657,0.8
1658,1
1659,0.4
1660,0.2
1661,0.8
1662,0.4
1663,0.4
1664,0.8
1665,0.6
1666,0.4
1667,0.2
1668,0
1669,1
1670,0.8
1671,0.8
1672,0.8
1673,1
1674,0.4
1675,0.6
1676,0.8
1677,0.8
1678,1
1679,0.8
1680,1
1681,0.8
1682,0.8
1683,0.6
1684,0.8
1685,0.6
1686,0
1687,0.6
1688,0.2
1689,0.8
1690,0.8
1691,0.6
1692,0.4
1693,0.6
1694,0.4
1695,0.6
1696,0.2
1697,0.6
1698,0.8
1699,0.6
1700,0.2
1701,0.4
1702,0.8
1703,0.4
1704,0.8
1705,0.8
1706,1
1707,0.4
1708,0.6
1709,1
1710,0.6
1711,0.4
1712,0
1713,0
1714,0.6
1715,1
1716,1
1717,0.6
1718,0.6
1719,0.6
1720,0.6
1721,1
1722,0.4
1723,1
1724,0.8
1725,1
1726,0.6
1727,0.6
1728,0.2
1729,0.2
1730,0.6
1731,0.4
1732,1
1733,0.4
1734,0.8
1735,0.4
1736,0.4
1737,0.8
1738,0.2
1739,0.2
1740,0.4
1741,0.6
1742,1
1743,0.6
1744,0.8
1745,0.8
1746,0.4
1747,0.4
1748,0.6
1749,0.8
1750,0.8
1751,0.6
1752,0.4
1753,0.4
1754,0.8
1755,0.8
1756,0.6
1757,1
1758,0.4
1759,1
1760,0.2
1761,0.8
1762,0.6
1763,0.4
1764,0.6
1765,0.4
1766,0.6
1767,0.8
1768,0.6
1769,0.8
1770,0.6
1771,0.8
1772,0.8
1773,0.8
1774,0.6
1775,0.4
1776,0.8
1777,0.6
1778,1
1779,0.8
1780,0.4
1781,1
1782,0.4
1783,0.2
1784,0.2
1785,0.4
1786,0.6
1787,0.6
1788,0.2
1789,0.4
1790,0.6
1791,1
1792,0.8
1793,1
1794,0.6
1795,0.6
1796,0.2
1797,0.6
1798,0.4
1799,0.6
1800,1
1801,0.4
1802,0.4
1803,0.6
1804,1
1805,0.8
1806,0.8
1807,0.6
1808,0.4
1809,0.8
1810,0.8
1811,0.4
1812,0.6
1813,0.6
1814,0.6
1815,0.6
1816,1
1817,0.6
1818,0.8
1819,0.6
1820,1
1821,0.8
1822,0.6
1823,0.8
1824,0.6
1825,0.6
1826,0.6
1827,0.6
1828,0.6
1829,0.6
1830,0.2
1831,1
1832,0.4
1833,0.8
1834,0.6
1835,0.6
1836,1
1837,0.6
1838,0.4
1839,1
1840,0.6
1841,0.6
1842,0.4
1843,0.8
1844,0.8
1845,0.2
1846,0.4
1847,0.2
1848,0.4
1849,0.4
1850,0.2
1851,0.2
1852,0.6
1853,0.2
1854,0.4
1855,0.4
1856,1
1857,0.4
1858,0.8
1859,0.8
1860,0.4
1861,0.6
1862,0.8
1863,0.8
1864,0.4
1865,1
1866,0.2
1867,0.4
1868,0.8
1869,0.8
1870,0.8
1871,0.6
1872,0.6
1873,0.8
1874,0.6
1875,0.4
1876,0.8
1877,0.2
1878,0.2
1879,1
1880,0.6
1881,0.2
1882,0.6
1883,0.4
1884,0.4
1885,0.6
1886,1
1887,0.6
1888,0.8
1889,0.2
1890,0.6
1891,1
1892,0.8
1893,0.2
1894,1
1895,0.8
1896,0.4
1897,0.6
1898,1
1899,0.6
1900,0.4
1901,0.4
1902,0.6
1903,0.8
1904,0.8
1905,1
1906,1
1907,1
1908,0.6
1909,0.2
1910,0.8
1911,0.2
1912,0.6
1913,0.4
1914,0.6
1915,0.6
1916,1
1917,0.4
1918,0.6
1919,0.8
1920,1
1921,0.8
1922,0.6
1923,0.2
1924,0
1925,0.6
1926,0.6
1927,1
1928,0.4
1929,0.6
1930,0.8
1931,1
1932,1
1933,0.8
1934,0.6
1935,0.6
1936,0.8
1937,1
1938,0.4
1939,0.8
1940,0.8
1941,0.8
1942,0.2
1943,0.4
1944,0.8
1945,0.8
1946,0.2
1947,0.4
1948,0.4
1949,0.6
1950,0.8
1951,0.4
1952,0.6
1953,0.8
1954,0.8
1955,0.6
1956,0.8
1957,0.6
1958,1
1959,0.6
1960,0.6
1961,0.6
1962,0.2
1963,0.4
1964,0.4
1965,0.6
1966,0.6
1967,0.2
1968,0.4
1969,0
1970,0.4
1971,0.6
1972,0.8
1973,0.6
1974,0.6
1975,0.6
1976,0
1977,0.2
1978,0.6
1979,0.8
1980,0.8
1981,0.8
1982,0.6
1983,0.2
1984,1
1985,0.4
1986,0.4
1987,1
1988,0.4
1989,0
1990,0.6
1991,0.4
1992,0.4
1993,0.6
1994,1
1995,0.8
1996,0.8
1997,0.2
1998,0.6
1999,0.8
2000,0.2
2001,0.6
2002,0.6
2003,0.4
2004,0.6
2005,0.8
2006,0.2
2007,0.4
2008,0.8
2009,0.4
2010,0.6
2011,0.8
2012,0.4
2013,0.6
2014,0.4
2015,0.6
2016,0.4
2017,0.8
2018,0.6
2019,1
2020,1
2021,0.4
2022,1
2023,0.8
2024,0.4
2025,0.6
2026,0.6
2027,1
2028,1
2029,0.6
2030,1
2031,0.8
2032,0.4
2033,0.6
2034,0.4
2035,0.6
2036,0.8
2037,1
2038,0
2039,0.8
2040,0.2
2041,0.4
2042,0.4
2043,0.4
2044,0.8
2045,0
2046,0.6
2047,0
2048,1
2049,1
2050,0
2051,0.6
2052,0
2053,0.8
2054,0.4
2055,0.4
2056,0.4
2057,0.2
2058,0.8
2059,0
2060,1
2061,0.8
2062,0.6
2063,0.4
2064,0.6
2065,0.4
2066,0.8
2067,1
2068,0.6
2069,1
2070,1
2071,0.6
2072,0.6
2073,0.4
2074,0.8
2075,1
2076,0.4
2077,1
2078,1
2079,0.6
2080,0.8
2081,0.4
2082,0.6
2083,0.4
2084,0.6
2085,0.4
2086,0.8
2087,0.6
2088,0.4
2089,0.8
2090,0.4
2091,0.2
2092,0.8
2093,0.6
2094,0.4
2095,0.6
2096,0.6
2097,0.2
