,Training Accuracies
1560,0.4
1561,0.6
1562,1
1563,0.2
1564,0.8
1565,1
1566,1
1567,0.6
1568,0.6
1569,0.6
1570,0.6
1571,0.8
1572,0.4
1573,0.8
1574,0.6
1575,0.6
1576,0.4
1577,0.4
1578,0.4
1579,1
1580,0.4
1581,0.4
1582,0.8
1583,0.6
1584,0.6
1585,0.8
1586,0.4
1587,0.8
1588,1
1589,1
1590,0.4
1591,0.8
1592,1
1593,0.8
1594,0.6
1595,1
1596,0
1597,0.6
1598,0.6
1599,1
1600,0.6
1601,0.8
1602,0.6
1603,0.2
1604,1
1605,0.6
1606,0.8
1607,0.2
1608,0.4
1609,1
1610,0.4
1611,0.6
1612,1
1613,1
1614,0.6
1615,0.6
1616,0.6
1617,0.6
1618,0.4
1619,0.6
1620,1
1621,0.6
1622,0.8
1623,0.8
1624,0.6
1625,0.8
1626,0.6
1627,0.6
1628,1
1629,0.6
1630,0.6
1631,0.8
1632,0.2
1633,1
1634,0.2
1635,0.6
1636,0.8
1637,0.6
1638,0.6
1639,0.4
1640,0.4
1641,0.8
1642,0.8
1643,0.4
1644,0.2
1645,0.6
1646,1
1647,0.6
1648,0.2
1649,0.4
1650,1
1651,0.2
1652,0.4
1653,0.8
1654,0.4
1655,0.6
1656,0.6
1657,0.2
1658,0.8
1659,0.2
1660,0.2
1661,0.4
1662,0.6
1663,1
1664,0.2
1665,0.8
1666,0.2
1667,0.8
1668,0.4
1669,0.6
1670,0.4
1671,0.6
1672,0.4
1673,0.4
1674,0.4
1675,0.2
1676,1
1677,0.6
1678,0.8
1679,0.8
1680,0.4
1681,1
1682,0.4
1683,0.8
1684,0.2
1685,1
1686,1
1687,0.2
1688,0.6
1689,0.8
1690,0.8
1691,1
1692,0.4
1693,0.8
1694,0.2
1695,0.2
1696,0.8
1697,1
1698,0.2
1699,0.4
1700,0.6
1701,1
1702,0.6
1703,1
1704,0.8
1705,1
1706,0.6
1707,0.6
1708,0.4
1709,1
1710,0.6
1711,0.6
1712,0.8
1713,1
1714,0.8
1715,0.8
1716,0.4
1717,0.6
1718,0.4
1719,0.4
1720,0.6
1721,0.6
1722,1
1723,0.2
1724,0.8
1725,0.8
1726,0.6
1727,0.8
1728,0.4
1729,0.2
1730,0.6
1731,0.4
1732,0.8
1733,0.6
1734,0.6
1735,0.8
1736,1
1737,0.6
1738,0.6
1739,0.4
1740,0.4
1741,0.8
1742,0.4
1743,0.6
1744,0.4
1745,0.2
1746,1
1747,0.8
1748,0.8
1749,0.8
1750,1
1751,0.4
1752,0.6
1753,0.6
1754,0.8
1755,0.4
1756,0.4
1757,0.6
1758,0.6
1759,0.2
1760,0.2
1761,0.2
1762,0.4
1763,0.8
1764,0.4
1765,0.6
1766,0.4
1767,1
1768,0.8
1769,0.6
1770,0.2
1771,0.8
1772,0.8
1773,0.8
1774,0.4
1775,0.8
1776,0.8
1777,0.6
1778,1
1779,1
1780,0.8
1781,0.6
1782,0.4
1783,0.4
1784,0.4
1785,0
1786,0.8
1787,0.8
1788,0.8
1789,0
1790,0.4
1791,1
1792,0.4
1793,1
1794,0.6
1795,1
1796,0.6
1797,0.6
1798,0.4
1799,0.6
1800,0.6
1801,1
1802,1
1803,1
1804,0.8
1805,0.6
1806,0.6
1807,0.8
1808,0.4
1809,0.8
1810,0.8
1811,0.8
1812,1
1813,0.6
1814,0.4
1815,1
1816,0.4
1817,1
1818,0.6
1819,0.8
1820,1
1821,0.6
1822,0.4
1823,0.6
1824,0.8
1825,0.8
1826,0.8
1827,1
1828,0.4
1829,0.4
1830,0.4
1831,0.8
1832,0.4
1833,0.8
1834,0.4
1835,0.4
1836,0.2
1837,0.8
1838,0.4
1839,0.6
1840,0.4
1841,0.6
1842,0.4
1843,0.4
1844,0.8
1845,0.8
1846,0.6
1847,0.6
1848,0.8
1849,0.6
1850,0.6
1851,0
1852,0.6
1853,1
1854,0.6
1855,0.4
1856,0.4
1857,0.8
1858,1
1859,1
1860,0.6
1861,0.4
1862,0.6
1863,0.6
1864,0.4
1865,1
1866,0.2
1867,1
1868,0.8
1869,0.2
1870,0.6
1871,0.6
1872,0.4
1873,0.6
1874,1
1875,0.2
1876,0.6
1877,0.6
1878,0.4
1879,0.4
1880,0.8
1881,0.6
1882,1
1883,0.6
1884,0.6
1885,0.6
1886,0.2
1887,0.6
1888,0.2
1889,0.6
1890,0.8
1891,1
1892,0.4
1893,0.6
1894,0.6
1895,0.2
1896,0.6
1897,1
1898,0.6
1899,0.6
1900,0.4
1901,0.8
1902,0.8
1903,0.4
1904,0.8
1905,1
1906,0.8
1907,0.2
1908,0.6
1909,1
1910,0.6
1911,0.8
1912,0.4
1913,0.4
1914,1
1915,1
1916,1
1917,0.6
1918,1
1919,1
1920,0.8
1921,0.8
1922,0.4
1923,0.2
1924,0.4
1925,0.6
1926,0.8
1927,0.4
1928,0.8
1929,1
1930,0.8
1931,0.8
1932,0.8
1933,0.6
1934,0.2
1935,0.8
1936,1
1937,0.4
1938,1
1939,0.6
1940,0.4
1941,0.4
1942,1
1943,0.4
1944,0.4
1945,0.2
1946,1
1947,0.8
1948,1
1949,0.6
1950,0.4
1951,0
1952,0.4
1953,0.4
1954,0.8
1955,0.6
1956,0.6
1957,0
1958,0.6
1959,0.8
1960,0.2
1961,0.2
1962,1
1963,0.6
1964,0.2
1965,0.8
1966,0.4
1967,0.4
1968,0.6
1969,0.2
1970,0.4
1971,1
1972,1
1973,0.6
1974,0.4
1975,0.8
1976,0.4
1977,1
1978,0.4
1979,0.8
1980,0.4
1981,0.8
1982,1
1983,1
1984,0.4
1985,0.2
1986,0.6
1987,1
1988,0.8
1989,1
1990,0.2
1991,0.4
1992,0.6
1993,0.2
1994,0.6
1995,0.8
1996,1
1997,1
1998,0.6
1999,0.6
2000,0.6
2001,1
2002,0.8
2003,0.2
2004,0.2
2005,0.6
2006,0.4
2007,0.6
2008,0.8
2009,0.2
2010,0.6
2011,0.6
2012,0.4
2013,0.6
2014,0.8
2015,0.8
2016,0.8
2017,0.6
2018,1
2019,1
2020,1
2021,0.2
2022,1
2023,0.4
2024,0.6
2025,0.6
2026,0.4
2027,0.8
2028,0.6
2029,0.4
2030,0.6
2031,0.8
2032,0.8
2033,0.4
2034,0.8
2035,1
2036,1
2037,0.8
2038,0.8
2039,1
2040,0.6
2041,0.2
2042,0.4
2043,0.8
2044,1
2045,1
2046,1
2047,0.6
2048,0.8
2049,0.8
2050,0.6
2051,1
2052,1
2053,1
2054,0.8
2055,0.4
2056,0.2
2057,0.6
2058,1
2059,0.8
2060,0.8
2061,1
2062,1
2063,0.8
2064,0.4
2065,0.8
2066,0.8
2067,0.6
2068,0.4
2069,0.6
2070,0.8
2071,0.4
2072,0.6
2073,0.6
2074,0.4
2075,1
2076,0.2
2077,1
2078,1
2079,1
2080,0.6
2081,0.8
2082,0.8
2083,0.8
2084,0.6
2085,0.4
2086,0.6
2087,0.6
2088,0.2
2089,0.8
2090,0.6
2091,0.4
2092,0.6
2093,0.2
2094,0.2
2095,0.8
2096,1
2097,0.6
