,Training Accuracies
250,0.4
251,0.4
252,0.4
253,0
254,0.2
255,0.8
256,0.4
257,1
258,0.2
259,0.6
260,0.6
261,0.8
262,0.2
263,0.2
264,0.6
265,0.8
266,0.8
267,0.6
268,0
269,0.8
270,0.6
271,0.2
272,1
273,0.2
274,0
275,0.2
276,1
277,0.4
278,0.2
279,0.6
280,1
281,0.8
282,0.2
283,0.2
284,0.2
285,0
286,0.4
287,0.6
288,0
289,0.6
290,0.2
291,0.6
292,0.4
293,0.6
294,0.4
295,0.4
296,0.4
297,0.4
298,0.6
299,0.2
300,0.4
301,1
302,0.4
303,0.2
304,0.6
305,0.6
306,0.6
307,0.4
308,0.6
309,1
310,0
311,0.4
312,0.4
313,0.6
314,0.8
315,0.2
316,0.2
317,0.6
318,0
319,0.4
320,0.6
321,0.6
322,1
323,0.8
324,0.4
325,0.6
326,0.2
327,0.6
328,0.6
329,0.8
330,0.2
331,0.2
332,0.4
333,0
334,1
335,0.4
336,0.6
337,0.4
338,0.4
339,0.2
340,0.4
341,0.6
342,0.4
343,0.6
344,0.4
345,1
346,0.4
347,0.6
348,0.4
349,0.8
350,0.8
351,0.4
352,0.2
353,1
354,0.2
355,0.2
356,0.8
357,1
358,0.8
359,0.4
360,0.6
361,0.8
362,0.4
363,0.2
364,0.6
365,0.2
366,0.4
367,1
368,0.6
369,0.4
370,0.6
371,0.4
372,0.4
373,0.6
374,0.8
375,0.4
376,0.8
377,0.2
378,1
379,0.6
380,0.4
381,1
382,0.4
383,0.6
384,0.4
385,0.2
386,0
387,0.8
388,0
389,0.4
390,0.8
391,0.2
392,0.2
393,0.6
394,0.6
395,0.8
396,0.4
397,0.2
398,0.4
399,0.6
400,0.6
401,0.6
402,1
403,1
404,0.6
405,0.4
406,0.4
407,0.8
408,0.6
409,0.4
410,0.8
411,0.6
412,0.4
413,0.6
414,0.6
415,0.8
416,0.4
417,0.4
418,0.8
419,0.4
420,1
421,0.4
422,0.6
423,1
424,0.6
425,0.6
426,0.6
427,0.4
428,1
429,0.6
430,0.4
431,0
432,1
433,0.4
434,0.6
435,0.8
436,0.8
437,0.6
438,0.4
439,0.8
440,0.6
441,1
442,0.6
443,0.6
444,0.4
445,0.6
446,0.6
447,0
448,0.6
449,0.4
450,0.8
451,0.2
452,1
453,0.6
454,0.4
455,0.8
456,0.6
457,0
458,0.4
459,0.4
460,1
461,0.6
462,0.6
463,0.4
464,0.4
465,0.4
466,0.4
467,0.4
468,0.2
469,0.4
470,0.4
471,0.4
472,0.8
473,0.6
474,0.4
475,0.8
476,1
477,0.6
478,0.6
479,0
480,0.2
481,0.2
482,0.2
483,0.4
484,0.4
485,0.4
486,0.2
487,0.8
488,0.2
489,0.4
490,0.2
491,1
492,0.4
493,0.6
494,0.2
495,0.6
496,0.4
497,0.2
498,1
499,0.6
500,0.2
501,0.6
502,0.8
503,0.2
504,0.6
505,0.6
506,0.4
507,0.8
508,1
509,0.4
510,0.4
511,0.8
512,0.8
513,0.4
514,0.4
515,0.2
516,0.8
517,1
518,0.4
519,0.6
520,0.2
521,0.6
522,0.6
523,0.6
524,0.6
525,0.6
526,0.6
527,0.4
528,0.2
529,0.6
530,1
531,0.6
532,0.6
533,0.6
534,0.4
535,0.8
536,0.6
537,0.6
538,0.4
539,0.8
540,0.2
541,0.6
542,0.2
543,0.4
544,0.6
545,1
546,0.4
547,0
548,0.4
549,0.6
550,0.4
551,0.8
552,0.8
553,0.4
554,0.6
555,0.2
556,0.2
557,1
558,0.6
559,0.6
560,0.4
561,0.4
562,0.2
563,0
564,0.8
565,0.6
566,0.4
567,0.4
568,0.8
569,0.2
570,0.4
571,0.6
572,0.4
573,0.6
574,0.8
575,0.8
576,0.2
577,0.6
578,0.6
579,0.8
580,0.4
581,0.8
582,0.8
583,0.6
584,0.8
585,0.8
586,0.4
587,0.2
588,0.6
589,0
590,0.4
591,0.2
592,0.6
593,0.8
594,1
595,0.8
596,0.4
597,0.4
598,0.4
599,0.2
600,0.6
601,0.2
602,0.2
603,0.8
604,1
605,0.4
606,0.8
607,0.6
608,0.6
609,0.4
610,0.6
611,0.4
612,0.6
613,0.4
614,0.6
615,0.4
616,0.6
617,0.6
618,0.6
619,0.4
620,1
621,0.2
622,0.4
623,0.4
624,1
625,0.6
626,0.8
627,0.4
628,0
629,0.6
630,0.4
631,0.4
632,0.4
633,0.4
634,0.6
635,0.6
636,0.8
637,0.8
638,0.2
639,0.2
640,0.8
641,0.6
642,0.8
643,0.6
644,0.6
645,0.2
646,0.6
647,0.4
648,0.6
649,0.6
650,0.8
651,0.4
652,0.6
653,0.4
654,1
655,0.4
656,0.2
657,0.6
658,1
659,1
660,0.2
661,0.2
662,0.6
663,0.6
664,0.8
665,0.8
666,0.4
667,0.6
668,0.6
669,0.6
670,0.6
671,1
672,0.6
673,1
674,0.6
675,0.2
676,0.6
677,0.8
678,0
679,0.2
680,0.6
681,0.6
682,0.2
683,0.2
684,0.6
685,0.6
686,0.8
687,0.6
688,0.2
689,1
690,0.6
691,0.8
692,0.6
693,0.8
694,0.6
695,0.2
696,0.8
697,0.4
698,0.2
699,1
700,0.8
701,1
702,0.8
703,0.4
704,0.6
705,0.2
706,0.6
707,0.4
708,0.8
709,0.6
710,0.6
711,0.8
712,0.4
713,0.6
714,0.6
715,0.2
716,0.4
717,0.2
718,0.2
719,0.6
720,0.6
721,1
722,0.8
723,0.8
724,0.4
725,0.8
726,0.6
727,0.4
728,1
729,0.2
730,0.2
731,0.4
732,0.4
733,0.2
734,0.6
735,0.2
736,0.4
737,0.6
738,0.6
739,0.6
740,0.6
741,0.6
742,1
743,0.6
744,0
745,0.6
746,0.8
747,0.8
748,0
749,0.4
750,0.4
751,0.6
752,0.4
753,0.2
754,0.6
755,0.8
756,0.6
757,0.2
758,0.6
759,1
760,0.6
761,0.4
762,0.6
763,0.8
764,0.2
765,0.4
766,0.4
767,1
768,0.4
769,0.6
770,0.6
771,0.4
772,0.2
773,0.4
774,0.8
775,0.6
776,0.4
777,0.4
778,0.4
779,0.2
780,0.6
781,0.8
782,0.4
783,0.4
784,0.4
785,0.4
786,0.4
787,0.2
788,0.8
789,0.8
790,1
791,0.6
792,0.4
793,0
794,0.2
795,0.2
796,0.4
797,0.8
798,1
799,1
800,0.6
801,0.4
802,0.2
803,0.4
804,0.2
805,0.4
806,0.4
807,0.8
808,0.4
809,0.4
810,0.2
811,0.4
812,0.8
813,0.6
814,0.6
815,0.2
816,0.4
817,0.4
818,0.4
819,0
820,0.4
821,0.8
822,0.6
823,0.2
824,1
825,0.6
826,0.2
827,0.4
828,0.6
829,1
830,0.8
831,1
832,0.6
833,0.6
834,0.6
835,0.4
836,0.4
837,0.6
838,0.4
839,0.2
840,0.4
841,0.4
842,0.8
843,1
844,0.6
845,0.6
846,0
847,0.4
848,0.2
849,0.2
850,0.6
851,0.6
852,0.4
853,0
854,0.8
855,1
856,0.2
857,0.4
858,0.8
859,1
860,0.2
861,0.4
862,0.6
863,0.6
864,0.4
865,0.8
866,0.2
867,0.4
868,0.4
869,0.6
870,0.6
871,0.6
872,0.4
873,0.6
874,0.4
875,0.8
876,0.4
877,0.8
878,0.6
879,0.2
880,0
881,1
882,0.8
883,0.6
884,0.8
885,0.2
886,0
887,0.6
888,1
889,0.4
890,0.2
891,1
892,0.4
893,0.4
894,0.4
895,0.8
896,0.2
897,0.8
898,0.6
899,0.4
900,0.2
901,0.6
902,0.4
903,0.4
904,0.8
905,0.6
906,0.8
907,0.8
908,0.4
909,0.4
910,0.6
911,1
912,0.4
913,0.6
914,0.6
915,0.2
916,0.6
917,0.2
918,0.6
919,0.2
920,0.6
921,0
922,0.4
923,0.4
924,1
925,0.4
926,0.4
927,0.4
928,0.6
929,0.4
930,0.2
931,0.2
932,0.4
933,0.4
934,0.2
935,0.8
936,0.6
937,0.6
938,0.4
939,0.6
940,0.6
941,0.2
942,0.6
943,0.2
944,0.4
945,0.4
946,0.4
947,0.6
948,0.2
949,0.2
950,1
951,0.4
952,0.2
953,0.4
954,0.2
955,0.6
956,0.6
957,0.4
958,0.8
959,0.6
960,0.6
961,0.8
962,0.6
963,0.6
964,0.8
965,1
966,0.4
967,0.2
968,1
969,0.2
970,0.8
971,0.8
972,0.6
973,0.4
974,0.4
975,0.2
976,0.6
977,0.2
978,0.2
979,0.6
980,1
981,0.2
982,0.4
983,0.6
984,0.6
985,0.4
986,0.6
987,0.8
988,0.4
989,0.8
990,0.8
991,0.4
992,0.8
993,0.2
994,0.6
995,1
996,0.2
997,0.6
998,0.6
999,0.4
1000,0.8
1001,0.8
1002,1
1003,0.8
1004,1
1005,0.2
1006,0.6
1007,1
1008,0.6
1009,0.8
1010,0.6
1011,1
1012,0.4
1013,1
1014,0.2
1015,0.8
1016,0.2
1017,0.2
1018,0.6
1019,0.4
1020,0.6
1021,1
1022,0.6
1023,0.4
1024,0.4
1025,0.6
1026,0.8
1027,0.4
1028,0.6
1029,0.4
1030,0.4
1031,0.6
1032,0.6
1033,0.6
1034,0.8
1035,0.2
1036,0.8
1037,0.6
1038,0.6
1039,0.2
1040,0.8
1041,0.6
1042,0.4
1043,0.2
1044,0.6
1045,0.6
1046,1
1047,0.6
1048,0.4
1049,0.6
1050,0.6
1051,0.2
1052,0.2
1053,0.6
1054,0.4
1055,0.8
1056,0.8
1057,0.4
1058,0.8
1059,0.8
1060,0.6
1061,0.2
1062,0.8
1063,0.2
1064,0.2
1065,1
1066,0.8
1067,0.6
1068,1
1069,0
1070,0.4
1071,0.6
1072,0.6
1073,0.4
1074,0.4
1075,0.4
1076,0.6
1077,0.8
1078,1
1079,0.2
1080,1
1081,1
1082,0.6
1083,0.2
1084,1
1085,0.4
1086,1
1087,0.2
1088,0.6
1089,0.4
1090,0.4
1091,0.2
1092,0.4
1093,0.4
1094,0.8
1095,0.2
1096,0.8
1097,0.2
1098,0.8
1099,0.4
1100,0.6
1101,0.6
1102,0.2
1103,0.6
1104,0.6
1105,0.8
1106,0.6
1107,0.4
1108,0.8
1109,0.6
1110,0.8
1111,0.6
1112,0.6
1113,0.4
1114,0.2
1115,1
1116,0.8
1117,0.2
1118,0.4
1119,0.4
1120,0
1121,0.4
1122,0.2
1123,0.4
1124,0.4
1125,1
1126,0.4
1127,0.6
1128,0.6
1129,0.4
1130,0.8
1131,0.4
1132,0.8
1133,0.8
1134,0.6
1135,1
1136,0.2
1137,0.4
1138,0.8
1139,0.6
1140,0.6
1141,0.8
1142,0.8
1143,0.6
1144,0.2
1145,0.4
1146,0.8
1147,0.4
1148,0.2
1149,1
1150,0.2
1151,0.4
1152,0.6
1153,0.8
1154,0.4
1155,0.6
1156,0.6
1157,0.8
1158,0.8
1159,0.4
1160,0.4
1161,0.6
1162,1
1163,1
1164,0.4
1165,1
1166,0.6
1167,0.8
1168,0.6
1169,0.8
1170,0.8
1171,0.2
1172,0.6
1173,0.4
1174,0.6
1175,0.4
1176,0.6
1177,0.6
1178,0.8
1179,0.8
1180,1
1181,0.4
1182,0.6
1183,0.2
1184,0.6
1185,1
1186,0.4
1187,0.2
1188,0.6
1189,0.4
1190,0.2
1191,0.2
1192,0.8
1193,0.8
1194,0
1195,1
1196,0.2
1197,0.2
1198,0.2
1199,0.6
1200,0.4
1201,0.6
1202,0.6
1203,1
1204,0.6
1205,0.8
1206,0.6
1207,0.4
1208,0.8
1209,1
1210,0.6
1211,0.8
1212,0.6
1213,0.4
1214,0.6
1215,0.4
1216,0.8
1217,0.4
1218,0.4
1219,0.6
1220,0.4
1221,0.6
1222,0.4
1223,0.8
1224,0.6
1225,0.2
1226,1
1227,0.8
1228,0.4
1229,0.8
1230,1
1231,0.6
1232,0.8
1233,1
1234,0.2
1235,0.8
1236,0.4
1237,0.6
1238,0.6
1239,0.4
1240,0.8
1241,0.6
1242,0.6
1243,0.8
1244,1
1245,0.6
1246,1
1247,1
1248,0.4
1249,0.4
1250,0.8
1251,1
1252,0.6
1253,0.8
1254,0.8
1255,0.6
1256,0.4
1257,0.4
1258,0.2
1259,1
1260,0.6
1261,0.4
1262,0
1263,0.4
1264,0.4
1265,0.4
1266,0.6
1267,0.4
1268,0.4
1269,0.6
1270,1
1271,0.2
1272,0.6
1273,0.4
1274,1
1275,0.6
1276,1
1277,0.6
1278,0.4
1279,0.4
1280,0.6
1281,0.8
1282,0.8
1283,0.8
1284,0.8
1285,1
1286,0.2
1287,0.4
1288,0.2
1289,0.8
1290,0.4
1291,0.2
1292,0.2
1293,0.4
1294,1
1295,0.4
1296,0
1297,0.4
1298,0.4
1299,0.8
1300,0.8
1301,0.6
1302,0.6
1303,0.6
1304,0.2
1305,0.6
1306,0.4
1307,1
1308,0.6
1309,0.8
1310,0.2
1311,0.6
1312,0.8
1313,0.2
1314,0.8
1315,0.8
1316,0.6
1317,0.8
1318,1
1319,0.2
1320,0.6
1321,0.4
1322,1
1323,0.6
1324,0
1325,0.6
1326,0.8
1327,0.6
1328,0.4
1329,0.6
1330,0.6
1331,0.6
1332,0.6
1333,0.8
1334,0.6
1335,0.6
1336,0.2
1337,0.8
1338,0.2
1339,0.8
1340,0.2
1341,1
1342,0.2
1343,1
1344,0.6
1345,0.6
1346,0.6
1347,0.4
1348,0.6
1349,0.8
1350,0.4
1351,0.4
1352,0.6
1353,0.8
1354,0.6
1355,0.8
1356,0.4
1357,0.6
1358,1
1359,1
1360,0.8
1361,1
1362,0.2
1363,0.6
1364,0.8
1365,1
1366,0.8
1367,0.6
1368,0.4
1369,0.6
1370,0.6
1371,0.6
1372,0.6
1373,0.6
1374,0.2
1375,0.6
1376,0.6
1377,0.4
1378,0
1379,0.8
1380,1
1381,1
1382,0.4
1383,0.6
1384,1
1385,0.6
1386,0.4
1387,0.8
1388,0.8
1389,1
1390,0.8
1391,0.6
1392,0
1393,0.6
1394,0.6
1395,0.8
1396,0.8
1397,0.4
1398,0.4
1399,0.6
1400,0.4
1401,0.6
1402,0.8
1403,0.6
1404,0.8
1405,1
1406,0
1407,0.6
1408,0.8
1409,0.8
1410,1
1411,0.8
1412,1
1413,0.8
1414,0.8
1415,1
1416,0.4
1417,0.4
1418,0.6
1419,0.4
1420,0.2
1421,0.8
1422,0.2
1423,0.2
1424,0.6
1425,0.4
1426,0.8
1427,1
1428,1
1429,0.4
1430,0.6
1431,0.4
1432,1
1433,0.8
1434,0.6
1435,0.6
1436,0.6
1437,0.2
1438,0.4
1439,0.6
1440,0.2
1441,0.4
1442,0.4
1443,0.4
1444,0.8
1445,0.8
1446,0.4
1447,0.2
1448,0.8
1449,0.6
1450,0.2
1451,0.6
1452,0.2
1453,1
1454,0.4
1455,1
1456,0.8
1457,1
1458,0.6
1459,0.6
1460,0.6
1461,0.6
1462,0.6
1463,0.6
1464,0.4
1465,0.8
1466,0.6
1467,0.6
1468,0.6
1469,0.4
1470,0.8
1471,0.8
1472,0.4
1473,0.4
1474,0.8
1475,0.4
1476,0.8
1477,0.6
1478,0.4
1479,1
1480,0.8
1481,1
1482,0.6
1483,0.4
1484,0.6
1485,1
1486,0
1487,0.4
1488,0.6
1489,0.8
1490,0.4
1491,0.6
1492,1
1493,1
1494,0.6
1495,0.2
1496,0.6
1497,0.8
1498,0.6
1499,0.4
1500,0.8
1501,0.6
1502,0.8
1503,0.8
1504,0
1505,0.2
1506,0.4
1507,0.4
1508,0.4
1509,0.2
1510,0.8
1511,0.2
1512,0.6
1513,0.2
1514,0.6
1515,0.4
1516,1
1517,0.6
1518,0.4
1519,0.6
1520,0.2
1521,0.6
1522,0.4
1523,0.4
1524,0.6
1525,0.8
1526,0.8
1527,0.4
1528,0.8
1529,0.2
1530,1
1531,0.8
1532,0.2
1533,0.6
1534,0.8
1535,0.8
1536,1
1537,0.6
1538,0.6
1539,0.6
1540,0.8
1541,0
1542,1
1543,0.4
1544,0.8
1545,0.6
1546,0.6
1547,0.8
1548,0.4
1549,0.4
1550,0.6
1551,0.6
1552,0.4
1553,0.8
1554,0.6
1555,0.2
1556,0.6
1557,0.6
1558,0.6
1559,0.6
1560,0.6
1561,0.6
1562,0.6
1563,0.6
1564,0.4
1565,0.6
1566,0.4
1567,0.6
1568,1
1569,0.4
1570,0.4
1571,0.8
1572,0.4
1573,0.6
1574,0.6
1575,1
1576,0.6
1577,0.8
1578,1
1579,0.6
1580,1
1581,0.4
1582,0.4
1583,0.6
1584,1
1585,0.8
1586,0.8
1587,0.4
1588,0.8
1589,0.8
1590,0.8
1591,1
1592,1
1593,0.2
1594,0.2
1595,0.8
1596,1
1597,0.2
1598,0.6
1599,0.8
1600,0.4
1601,0.8
1602,1
1603,0.4
1604,0.8
1605,0.8
1606,0.8
1607,1
1608,0.4
1609,0.6
1610,0.4
1611,0.4
1612,0.6
1613,0.6
1614,1
1615,0.4
1616,1
1617,0.8
1618,0.6
1619,0.4
1620,0.8
1621,1
1622,0.4
1623,0.4
1624,0.6
1625,0.8
1626,0.8
1627,0.8
1628,0.6
1629,0.8
1630,0.8
1631,0.8
1632,0.8
1633,0
1634,0.6
1635,1
1636,0.8
1637,0.6
1638,0.4
1639,0.6
1640,0.8
1641,0.6
1642,1
1643,0.6
1644,0.4
1645,0.6
1646,0.4
1647,0.6
1648,0.8
1649,0.2
1650,0.6
1651,0
1652,0.2
1653,1
1654,1
1655,0.8
1656,0.8
1657,0.8
1658,0.6
1659,0.8
1660,1
1661,0.6
1662,1
1663,0.2
1664,1
1665,0.8
1666,1
1667,1
1668,0.2
1669,0.8
1670,0.6
1671,0.4
1672,0.4
1673,0.6
1674,1
1675,0.8
1676,0.6
1677,0.6
1678,0.2
1679,0.8
1680,0.8
1681,0.6
1682,0.6
1683,1
1684,0.8
1685,0.8
1686,0.6
1687,1
1688,0.4
1689,1
1690,1
1691,0.4
1692,0.2
1693,1
1694,0.8
1695,1
1696,0.4
1697,0.4
1698,0.8
1699,1
1700,0.8
1701,0.8
1702,0.4
1703,0.8
1704,0.6
1705,1
1706,0.6
1707,0.6
1708,0.4
1709,0.4
1710,0.4
1711,0.6
1712,0.4
1713,0.8
1714,0.4
1715,0.8
1716,0.8
1717,0.8
1718,0.6
1719,0.6
1720,0.6
1721,0.8
1722,1
1723,0.6
1724,0.8
1725,0.4
1726,1
1727,0.6
1728,0.6
1729,0.6
1730,0.6
1731,0.8
1732,0.6
1733,0.4
1734,0.2
1735,0.8
1736,0.8
1737,0.4
1738,1
1739,1
1740,1
1741,0.6
1742,1
1743,0.2
1744,0.4
1745,0.6
1746,0.4
1747,0.6
1748,0.4
1749,1
1750,0.6
1751,0.8
1752,0.8
1753,0.6
1754,0.4
1755,0.2
1756,0.8
1757,0.6
1758,0.2
1759,1
1760,0.8
1761,0.8
1762,0.2
1763,0.8
1764,0.6
1765,0.8
1766,0.4
1767,1
1768,0.4
1769,0.6
1770,1
1771,0.6
1772,1
1773,0.4
1774,1
1775,1
1776,0.4
1777,0.4
1778,0.8
1779,1
1780,0.4
1781,0.6
1782,0.4
1783,0.6
1784,0.4
1785,0.6
1786,1
1787,0.4
1788,0.6
1789,0.6
1790,0.8
1791,0.6
1792,0.4
1793,0
1794,1
1795,0.8
1796,0.6
1797,0.2
1798,0.6
1799,0.6
1800,1
1801,0.8
1802,0.4
1803,0.6
1804,0.6
1805,0.6
1806,0.4
1807,0.4
1808,0.4
1809,0.8
1810,0.4
1811,0.6
1812,0.2
1813,0.8
1814,0.4
1815,1
1816,0.8
1817,0.8
1818,0.8
1819,0.4
1820,0.8
1821,0.4
1822,0.6
1823,0.8
1824,0.8
1825,0.4
1826,1
1827,0.8
1828,0.6
1829,0.6
1830,1
1831,0.6
1832,0.4
1833,0.6
1834,0.6
1835,0.4
1836,0.2
1837,0.6
1838,0.8
1839,0.6
1840,1
1841,0.8
1842,0.8
1843,0.4
1844,0.4
1845,0.8
1846,0.2
1847,0.4
1848,1
1849,0.8
1850,0.4
1851,1
1852,0.4
1853,0.2
1854,0.8
1855,0.8
1856,0.6
1857,0.8
1858,0.2
1859,0.8
1860,0.4
1861,0.4
1862,1
1863,0.6
1864,0.4
1865,0.8
1866,0.6
1867,0.8
1868,1
1869,0.4
1870,0.6
1871,0.4
1872,0.6
1873,0.8
1874,0
1875,0.8
1876,0.8
1877,0.8
1878,0.6
1879,0.8
1880,1
1881,0.2
1882,0.8
1883,0.8
1884,0.2
1885,0.6
1886,0.6
1887,1
1888,0.4
1889,0.4
1890,0.6
1891,0.6
1892,0.6
1893,0.4
1894,0.4
1895,0.2
1896,0.2
1897,0.8
1898,0.6
1899,0.6
1900,0.2
1901,0.6
1902,0.6
1903,0.6
1904,0.6
1905,1
1906,0.4
1907,0.4
1908,0.2
1909,1
1910,0.6
1911,0
1912,0.2
1913,0.6
1914,0.6
1915,0.6
1916,0.2
1917,1
1918,0.8
1919,0.2
1920,1
1921,0.2
1922,0.6
1923,0.2
1924,0.6
1925,0.8
1926,0.4
1927,0.8
1928,0.6
1929,0.6
1930,0.8
1931,0.6
1932,0.6
1933,0.4
1934,0.8
1935,1
1936,0.8
1937,0.2
1938,0.6
1939,1
1940,0.4
1941,1
1942,0.8
1943,1
1944,0.8
1945,0.8
1946,0.6
1947,0.8
1948,0.8
1949,0.2
1950,0.8
1951,0.6
1952,0.8
1953,0.8
1954,1
1955,0.8
1956,0.6
1957,0.4
1958,0.8
1959,0.4
1960,0.8
1961,0.4
1962,0.8
1963,0.8
1964,0.6
1965,0.6
1966,1
1967,1
1968,0.8
1969,0.6
1970,0.8
1971,0.4
1972,0.6
1973,0.2
1974,0.8
1975,0.6
1976,1
1977,0.6
1978,1
1979,0.4
1980,0.2
1981,1
1982,0.6
1983,1
1984,0.6
1985,0.6
1986,0.2
1987,0.2
1988,1
1989,0.4
1990,0.6
1991,1
1992,0.6
1993,0.4
1994,0.6
1995,0.6
1996,1
1997,0.4
1998,0
1999,0.6
2000,0.6
2001,0.6
2002,1
2003,0.6
2004,0.8
2005,0.8
2006,1
2007,0.6
2008,0.2
2009,1
2010,0.6
2011,0.4
2012,0.2
2013,1
2014,0.2
2015,0.4
2016,0.6
2017,0.8
2018,0.6
2019,0.4
2020,0.6
2021,0.8
2022,0.2
2023,0.8
2024,0.4
2025,0.6
2026,0.8
2027,1
2028,0.4
2029,0.6
2030,0.8
2031,0.6
2032,0.6
2033,0.6
2034,0.8
2035,0.6
2036,1
2037,0.4
2038,0.8
2039,0.4
2040,0.6
2041,0
2042,0.8
2043,0.6
2044,0.6
2045,0.6
2046,0.8
2047,0.8
2048,0.2
2049,0.2
2050,0.8
2051,0.8
2052,0.6
2053,0.6
2054,0.6
2055,0.8
2056,0
2057,0.6
2058,0.4
2059,0.8
2060,0.4
2061,1
2062,0.6
2063,0.8
2064,0.6
2065,0.6
2066,0.6
2067,0.8
2068,0.6
2069,0.4
2070,1
2071,0.8
2072,0.6
2073,0.4
2074,0.8
2075,0.2
2076,0.8
2077,0.6
2078,0.4
2079,0.6
2080,0.8
2081,0.6
2082,0.4
2083,0.2
2084,1
2085,0.2
2086,0.4
2087,0.6
2088,1
2089,0.2
2090,0.6
2091,1
2092,0.8
2093,0.8
2094,0.6
2095,1
2096,0.6
2097,0.6
