,Training Accuracies
200,0.8
201,1
202,0.6
203,1
204,0.6
205,1
206,1
207,0.8
208,0.8
209,1
210,1
211,1
212,1
213,0.8
214,0.8
215,1
216,1
217,1
218,1
219,1
220,1
221,0.6
222,1
223,0.6
224,1
225,0.4
226,1
227,0.8
228,1
229,1
230,1
231,0.8
232,1
233,0.4
234,0.6
235,0.6
236,1
237,0.8
238,1
239,1
240,0.6
241,1
242,0.4
243,0.8
244,0.6
245,0.6
246,0.4
247,0.8
248,1
249,0.8
250,0.6
251,0.6
252,0.8
253,1
254,0.8
255,1
256,1
257,0.4
258,0.8
259,1
260,1
261,1
262,1
263,0.6
264,1
265,0.8
266,0.8
267,1
268,1
269,0.8
270,1
271,0.4
272,1
273,0.6
274,0.4
275,0.8
276,1
277,1
278,1
279,1
280,1
281,1
282,0.6
283,1
284,1
285,0.8
286,1
287,0.6
288,0.8
289,1
290,0.6
291,1
292,1
293,1
294,0.8
295,1
296,0.8
297,1
298,1
299,1
300,1
301,0.6
302,0.8
303,1
304,0.6
305,1
306,0.8
307,0.8
308,0.8
309,1
310,0.8
311,0.8
312,1
313,1
314,0.6
315,1
316,1
317,1
318,0.4
319,1
320,1
321,1
322,0.8
323,1
324,1
325,1
326,1
327,0.8
328,1
329,1
330,1
331,0.8
332,1
333,1
334,0.8
335,0.8
336,1
337,1
338,1
339,1
340,0.6
341,0.8
342,1
343,1
344,0.6
345,0.6
346,1
347,0.8
348,1
349,1
350,1
351,0.8
352,0.8
353,1
354,1
355,1
356,1
357,0.8
358,1
359,1
360,0.6
361,1
362,1
363,0.6
364,1
365,1
366,0.6
367,1
368,0.4
369,1
370,1
371,0.6
372,0.2
373,0.8
374,1
375,1
376,1
377,0.8
378,1
379,0.6
380,1
381,1
382,1
383,1
384,1
385,1
386,1
387,0.8
388,0.8
389,1
390,0.8
391,1
392,1
393,0.8
394,1
395,1
396,0.8
397,1
398,1
399,1
400,1
401,1
402,0.6
403,1
404,0.4
405,1
406,1
407,0.6
408,1
409,0.8
410,1
411,1
412,1
413,1
414,1
415,1
416,1
417,1
418,1
419,1
420,1
421,0.6
422,1
423,1
424,1
425,0.6
426,1
427,0.8
428,0.8
429,1
430,0.8
431,0.6
432,1
433,1
434,0.8
435,1
436,1
437,1
438,0.6
439,1
440,0.6
441,1
442,1
443,1
444,1
445,0.2
446,1
447,0.8
448,1
449,0.8
450,1
451,0.8
452,1
453,1
454,0.8
455,1
456,1
457,1
458,1
459,1
460,1
461,0.8
462,1
463,0.6
464,1
465,1
466,1
467,1
468,1
469,1
470,1
471,0.8
472,1
473,1
474,1
475,1
476,1
477,0.8
478,0.8
479,0.6
480,0.8
481,1
482,1
483,1
484,1
485,0.4
486,1
487,0.6
488,1
489,1
490,0.4
491,1
492,0.8
493,1
494,1
495,1
496,0.6
497,0.8
498,1
499,0.6
500,1
501,1
502,1
503,1
504,0.8
505,1
506,0.6
507,1
508,1
509,1
510,0.8
511,0.8
512,1
513,1
514,0.4
515,1
516,1
517,1
518,1
519,0.6
520,1
521,0.8
522,0.8
523,1
524,0.6
525,1
526,1
527,1
528,1
529,1
530,1
531,0.8
532,1
533,1
534,0.4
535,0.8
536,1
537,1
538,1
539,1
540,0.6
541,1
542,0.8
543,1
544,0.8
545,1
546,0.6
547,0.6
548,1
549,1
550,1
551,0.8
552,1
553,0.6
554,1
555,0.6
556,0.6
557,1
558,1
559,1
560,1
561,0.8
562,1
563,1
564,1
565,0.8
566,1
567,1
568,1
569,1
570,0.6
571,0.8
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,0.6
580,0.8
581,1
582,1
583,1
584,1
585,1
586,1
587,1
588,0.8
589,1
590,0.6
591,1
592,1
593,1
594,1
595,1
596,1
597,0.6
598,1
599,1
600,0.6
601,1
602,0.8
603,1
604,1
605,1
606,1
607,1
608,1
609,0.8
610,1
611,1
612,1
613,1
614,1
615,0.6
616,0.8
617,0.8
618,1
619,1
620,0.8
621,1
622,1
623,1
624,1
625,1
626,1
627,1
628,0.4
629,0.6
630,0.6
631,0.8
632,0.8
633,1
634,1
635,1
636,1
637,1
638,1
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,1
648,0.6
649,1
650,1
651,1
652,1
653,1
654,0.6
655,1
656,1
657,0.8
658,0.8
659,1
660,1
661,0.8
662,1
663,0.8
664,1
665,1
666,1
667,1
668,0.8
669,1
670,1
671,1
672,0.8
673,0.8
674,1
675,0.6
676,0.6
677,1
678,1
679,0.8
680,1
681,1
682,0.8
683,0.6
684,1
685,1
686,1
687,1
688,0.6
689,1
690,1
691,0.6
692,0.6
693,1
694,1
695,0.6
696,1
697,0.6
698,1
699,1
700,1
701,1
702,0.8
703,1
704,1
705,1
706,0.6
707,1
708,1
709,1
710,1
711,0.8
712,0.8
713,0.4
714,1
715,1
716,0.8
717,1
718,0.8
719,1
720,1
721,1
722,1
723,1
724,1
725,1
726,1
727,1
728,1
729,1
730,0.8
731,1
732,1
733,0.8
734,1
735,0.4
736,1
737,0.8
738,0.8
739,1
740,0.6
741,0.6
742,1
743,1
744,1
745,1
746,0.6
747,0.6
748,1
749,0.6
750,1
751,1
752,0.8
753,1
754,1
755,1
756,0.6
757,1
758,1
759,1
760,1
761,1
762,1
763,1
764,0.8
765,0.8
766,1
767,1
768,0.8
769,1
770,1
771,1
772,1
773,1
774,1
775,1
776,1
777,1
778,1
779,1
780,1
781,0.8
782,0.8
783,1
784,1
785,1
786,1
787,0.8
788,1
789,0.8
790,1
791,1
792,0.8
793,1
794,1
795,1
796,0.8
797,1
798,1
799,1
800,1
801,1
802,1
803,0.8
804,1
805,1
806,1
807,1
808,1
809,1
810,1
811,1
812,0.8
813,1
814,1
815,1
816,1
817,1
818,1
819,1
820,1
821,1
822,1
823,0.8
824,0.8
825,0.6
826,1
827,0.4
828,1
829,1
830,0.8
831,0.2
832,1
833,1
834,1
835,1
836,0.6
837,1
838,1
839,1
840,1
841,1
842,0.6
843,1
844,0.8
845,0.8
846,0.8
847,1
848,1
849,1
850,1
851,1
852,1
853,0.4
854,1
855,1
856,0.2
857,1
858,1
859,1
860,0.8
861,1
862,1
863,1
864,1
865,1
866,1
867,1
868,1
869,1
870,0.6
871,1
872,0.8
873,1
874,1
875,1
876,1
877,1
878,1
879,1
880,1
881,1
882,0.8
883,1
884,1
885,0.4
886,1
887,0.8
888,1
889,0.8
890,1
891,1
892,0.8
893,1
894,1
895,0.8
896,1
897,0.6
898,0.6
899,1
900,0.8
901,1
902,1
903,0.8
904,0.8
905,1
906,0.6
907,0.6
908,1
909,1
910,1
911,1
912,1
913,1
914,0.8
915,0.8
916,1
917,0.6
918,0.8
919,1
920,1
921,1
922,0.6
923,1
924,1
925,1
926,1
927,0.6
928,1
929,1
930,1
931,0.8
932,1
933,1
934,0.8
935,1
936,1
937,1
938,1
939,1
940,1
941,1
942,1
943,1
944,1
945,1
946,1
947,1
948,1
949,1
950,0.6
951,1
952,0.6
953,1
954,1
955,0.4
956,1
957,1
958,1
959,1
960,1
961,1
962,1
963,1
964,1
965,0.4
966,0.8
967,1
968,0.6
969,1
970,0.8
971,1
972,0.6
973,1
974,0.8
975,1
976,1
977,1
978,0.6
979,1
980,1
981,1
982,0.8
983,0.6
984,1
985,0.8
986,1
987,0.4
988,1
989,1
990,0.6
991,1
992,1
993,0.8
994,0.8
995,1
996,1
997,1
998,1
999,1
1000,1
1001,1
1002,1
1003,0.8
1004,1
1005,1
1006,1
1007,0.8
1008,1
1009,0.8
1010,0.8
1011,1
1012,0.8
1013,0.8
1014,1
1015,0.8
1016,1
1017,1
1018,0.6
1019,0.6
1020,1
1021,1
1022,1
1023,1
1024,1
1025,1
1026,1
1027,0.8
1028,0.8
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,0.8
1037,1
1038,1
1039,1
1040,0.6
1041,1
1042,0.6
1043,1
1044,0.6
1045,1
1046,1
1047,1
1048,1
1049,0.6
1050,1
1051,1
1052,1
1053,1
1054,0.8
1055,1
1056,1
1057,1
1058,1
1059,0.6
1060,1
1061,1
1062,1
1063,0.8
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,0.8
1079,1
1080,1
1081,1
1082,0.8
1083,1
1084,0.8
1085,1
1086,1
1087,0.8
1088,0.8
1089,0.4
1090,1
1091,1
1092,1
1093,1
1094,1
1095,1
1096,1
1097,1
1098,1
1099,1
1100,1
1101,1
1102,1
1103,1
1104,1
1105,1
1106,1
1107,0.4
1108,0.8
1109,0.6
1110,1
1111,1
1112,1
1113,1
1114,1
1115,1
1116,0.6
1117,1
1118,0.8
1119,1
1120,0.8
1121,1
1122,1
1123,1
1124,1
1125,1
1126,1
1127,0.8
1128,1
1129,1
1130,1
1131,1
1132,0.8
1133,1
1134,1
1135,1
1136,0.4
1137,1
1138,0.6
1139,1
1140,1
1141,0.8
1142,1
1143,1
1144,0.6
1145,1
1146,1
1147,1
1148,1
1149,0.6
1150,1
1151,0.4
1152,1
1153,0.6
1154,0.8
1155,1
1156,1
1157,1
1158,1
1159,1
1160,1
1161,1
1162,0.6
1163,0.8
1164,1
1165,1
1166,1
1167,1
1168,0.6
1169,1
1170,1
1171,1
1172,1
1173,1
1174,1
1175,1
1176,1
1177,1
1178,1
1179,1
1180,0.8
1181,1
1182,1
1183,1
1184,0.8
1185,0.8
1186,1
1187,1
1188,0.8
1189,0.8
1190,1
1191,0.6
1192,1
1193,1
1194,1
1195,1
1196,0.8
1197,0.6
1198,1
1199,1
1200,0.8
1201,1
1202,1
1203,0.8
1204,0.8
1205,0.8
1206,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,1
1215,1
1216,1
1217,1
1218,1
1219,1
1220,1
1221,1
1222,0.8
1223,1
1224,0.6
1225,1
1226,0.8
1227,0.8
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,0.8
1235,0.8
1236,1
1237,0.8
1238,1
1239,1
1240,0.6
1241,1
1242,0.6
1243,1
1244,0.6
1245,0.8
1246,1
1247,1
1248,1
1249,1
1250,1
1251,0.8
1252,0.8
1253,1
1254,1
1255,0.6
1256,0.8
1257,1
1258,0.6
1259,1
1260,1
1261,1
1262,1
1263,0.6
1264,1
1265,1
1266,1
1267,1
1268,0.8
1269,0.8
1270,1
1271,0.8
1272,1
1273,1
1274,1
1275,0.6
1276,1
1277,1
1278,1
1279,0.6
1280,1
1281,0.8
1282,1
1283,1
1284,0.6
1285,1
1286,1
1287,1
1288,1
1289,1
1290,0.6
1291,1
1292,1
1293,1
1294,1
1295,1
1296,0.8
1297,1
1298,0.8
1299,1
1300,1
1301,1
1302,0.6
1303,1
1304,1
1305,1
1306,1
1307,0.6
1308,0.6
1309,0.6
1310,1
1311,1
1312,1
1313,1
1314,1
1315,1
1316,1
1317,1
1318,1
1319,1
1320,1
1321,1
1322,1
1323,0.8
1324,0.8
1325,1
1326,0.8
1327,1
1328,1
1329,0.8
1330,1
1331,1
1332,1
1333,0.8
1334,0.6
1335,1
1336,1
1337,1
1338,1
1339,0.8
1340,0.2
1341,0.8
1342,1
1343,0.8
1344,0.6
1345,1
1346,1
1347,0.2
1348,1
1349,0.8
1350,1
1351,1
1352,1
1353,1
1354,1
1355,1
1356,1
1357,0.8
1358,1
1359,1
1360,1
1361,1
1362,1
1363,1
1364,1
1365,0.6
1366,1
1367,1
1368,0.8
1369,1
1370,1
1371,0.8
1372,1
1373,1
1374,1
1375,0.8
1376,1
1377,1
1378,1
1379,0.8
1380,0.6
1381,0.8
1382,1
1383,1
1384,1
1385,1
1386,1
1387,0.4
1388,1
1389,1
1390,1
1391,1
1392,1
1393,1
1394,1
1395,1
1396,1
1397,1
1398,1
1399,1
1400,1
1401,1
1402,0.8
1403,1
1404,1
1405,1
1406,1
1407,0.8
1408,1
1409,1
1410,1
1411,1
1412,0.8
1413,0.6
1414,1
1415,0.8
1416,1
1417,0.6
1418,0.8
1419,0.6
1420,0.8
1421,1
1422,1
1423,0.6
1424,1
1425,1
1426,1
1427,1
1428,1
1429,1
1430,1
1431,0.8
1432,1
1433,0.8
1434,1
1435,1
1436,1
1437,1
1438,0.6
1439,0.6
1440,1
1441,1
1442,1
1443,1
1444,1
1445,0.8
1446,1
1447,1
1448,1
1449,1
1450,1
1451,0.8
1452,1
1453,0.8
1454,1
1455,1
1456,0.2
1457,1
1458,1
1459,1
1460,1
1461,1
1462,1
1463,1
1464,1
1465,1
1466,1
1467,0.4
1468,1
1469,1
1470,0.4
1471,1
1472,1
1473,1
1474,1
1475,1
1476,1
1477,0.6
1478,1
1479,0.6
1480,1
1481,0.8
1482,1
1483,1
1484,0.8
1485,1
1486,1
1487,1
1488,1
1489,1
1490,1
1491,1
1492,1
1493,1
1494,1
1495,1
1496,1
1497,1
1498,0.8
1499,0.8
1500,1
1501,0.6
1502,1
1503,1
1504,1
1505,1
1506,0.4
1507,1
1508,0.8
1509,1
1510,1
1511,1
1512,1
1513,0.8
1514,1
1515,1
1516,0.6
1517,0.8
1518,1
1519,1
1520,0.8
1521,1
1522,1
1523,1
1524,0.8
1525,1
1526,1
1527,1
1528,1
1529,1
1530,0.8
1531,0.8
1532,1
1533,0.8
1534,0.8
1535,1
1536,0.6
1537,1
1538,1
1539,1
1540,1
1541,1
1542,0.8
1543,1
1544,1
1545,1
1546,1
1547,0.8
1548,1
1549,1
1550,1
1551,0.8
1552,1
1553,0.8
1554,1
1555,1
1556,1
1557,1
1558,1
1559,1
1560,1
1561,1
1562,0.8
1563,0.8
1564,1
1565,1
1566,1
1567,1
1568,0.6
1569,1
1570,1
1571,1
1572,0.8
1573,0.8
1574,1
1575,1
1576,1
1577,1
1578,1
1579,1
1580,1
1581,0.6
1582,1
1583,1
1584,1
1585,1
1586,1
1587,0.6
1588,1
1589,1
1590,1
1591,1
1592,1
1593,1
1594,1
1595,1
1596,1
1597,1
1598,1
1599,1
1600,1
1601,1
1602,1
1603,1
1604,1
1605,0.6
1606,1
1607,1
1608,1
1609,1
1610,0.8
1611,1
1612,1
1613,0.6
1614,0.6
1615,1
1616,0.6
1617,1
1618,1
1619,1
1620,0.8
1621,1
1622,1
1623,0.6
1624,1
1625,1
1626,1
1627,1
1628,1
1629,1
1630,1
1631,1
1632,1
1633,0.8
1634,0.6
1635,1
1636,1
1637,1
1638,0.8
1639,1
1640,0.8
1641,1
1642,1
1643,1
1644,1
1645,1
1646,1
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,1
1655,1
1656,1
1657,1
1658,0.6
1659,1
1660,1
1661,1
1662,0.6
1663,0.8
1664,1
1665,0.6
1666,1
1667,1
1668,1
1669,1
1670,1
1671,1
1672,0.8
1673,1
1674,1
1675,0.8
1676,1
1677,0.8
1678,0.6
1679,1
1680,0.6
1681,1
1682,1
1683,1
1684,0.8
1685,1
1686,1
1687,0.8
1688,1
1689,1
1690,1
1691,0.8
1692,1
1693,1
1694,1
1695,1
1696,1
1697,1
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,1
1705,0.8
1706,1
1707,0.8
1708,1
1709,1
1710,0.8
1711,1
1712,1
1713,1
1714,1
1715,1
1716,1
1717,1
1718,0.6
1719,1
1720,1
1721,1
1722,1
1723,0.6
1724,1
1725,0.6
1726,1
1727,1
1728,1
1729,1
1730,0.6
1731,1
1732,0.8
1733,1
1734,1
1735,1
1736,1
1737,0.8
1738,1
1739,0.6
1740,0.4
1741,1
1742,1
1743,1
1744,1
1745,1
1746,1
1747,1
1748,1
1749,1
1750,1
1751,1
1752,1
1753,1
1754,1
1755,0.6
1756,1
1757,1
1758,1
1759,1
1760,0.8
1761,1
1762,1
1763,1
1764,1
1765,1
1766,0.8
1767,1
1768,1
1769,1
1770,1
1771,1
1772,1
1773,1
1774,0.8
1775,1
1776,0.6
1777,1
1778,1
1779,1
1780,0.6
1781,1
1782,1
1783,1
1784,0.6
1785,0.6
1786,0.8
1787,1
1788,1
1789,1
1790,1
1791,1
1792,0.4
1793,1
1794,1
1795,1
1796,1
1797,1
1798,0.8
1799,1
1800,1
1801,1
1802,1
1803,1
1804,1
1805,1
1806,0.8
1807,1
1808,1
1809,0.8
1810,1
1811,1
1812,1
1813,1
1814,0.6
1815,1
1816,1
1817,1
1818,1
1819,1
1820,0.4
1821,0.8
1822,1
1823,1
1824,1
1825,0.6
1826,1
1827,1
1828,0.6
1829,1
1830,0.4
1831,0.8
1832,0.8
1833,1
1834,1
1835,1
1836,0.8
1837,1
1838,0.6
1839,1
1840,1
1841,1
1842,1
1843,1
1844,1
1845,1
1846,1
1847,1
1848,1
1849,0.8
1850,1
1851,1
1852,1
1853,1
1854,1
1855,1
1856,1
1857,1
1858,1
1859,1
1860,1
1861,0.2
1862,1
1863,1
1864,1
1865,1
1866,1
1867,1
1868,0.8
1869,1
1870,1
1871,1
1872,1
1873,1
1874,1
1875,1
1876,1
1877,1
1878,1
1879,1
1880,1
1881,1
1882,1
1883,1
1884,0.8
1885,0.8
1886,1
1887,0.8
1888,1
1889,1
1890,1
1891,1
1892,1
1893,1
1894,1
1895,1
1896,1
1897,1
1898,1
1899,1
1900,1
1901,1
1902,1
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1910,0.8
1911,1
1912,1
1913,1
1914,1
1915,1
1916,1
1917,1
1918,1
1919,0.8
1920,1
1921,1
1922,0.6
1923,0.8
1924,1
1925,1
1926,1
1927,0.6
1928,1
1929,1
1930,1
1931,1
1932,1
1933,1
1934,0.8
1935,1
1936,1
1937,1
1938,0.8
1939,1
1940,1
1941,1
1942,0.8
1943,0.6
1944,1
1945,1
1946,1
1947,1
1948,0.8
1949,1
1950,1
1951,1
1952,1
1953,1
1954,1
1955,1
1956,1
1957,1
1958,1
1959,1
1960,1
1961,1
1962,1
1963,0.6
1964,0.8
1965,1
1966,1
1967,1
1968,1
1969,0.8
1970,1
1971,1
1972,1
1973,1
1974,1
1975,0.8
1976,1
1977,1
1978,1
1979,1
1980,1
1981,0.8
1982,1
1983,1
1984,0.6
1985,1
1986,1
1987,0.4
1988,0.8
1989,0.6
1990,1
1991,0.8
1992,1
1993,1
1994,1
1995,1
1996,0.8
1997,1
1998,1
1999,0.8
2000,1
2001,1
2002,0.8
2003,1
2004,1
2005,1
2006,1
2007,1
2008,1
2009,0.8
2010,1
2011,0.6
2012,1
2013,1
2014,1
2015,0.6
2016,1
2017,1
2018,1
2019,1
2020,1
2021,0.8
2022,1
2023,1
2024,0.8
2025,1
2026,1
2027,1
2028,1
2029,1
2030,1
2031,1
2032,0.8
2033,1
2034,1
2035,0.8
2036,1
2037,0.8
2038,0.8
2039,1
2040,0.6
2041,1
2042,0.6
2043,1
2044,0.4
2045,1
2046,0.8
2047,1
2048,0.6
2049,0.6
2050,1
2051,0.8
2052,1
2053,0.4
2054,1
2055,0.6
2056,1
2057,0.6
2058,1
2059,0.8
2060,0.8
2061,1
2062,0.8
2063,1
2064,1
2065,0.8
2066,1
2067,1
2068,1
2069,1
2070,1
2071,1
2072,1
2073,0.8
2074,1
2075,1
2076,0.8
2077,1
2078,1
2079,1
2080,1
2081,1
2082,0.6
2083,1
2084,1
2085,1
2086,0.6
2087,1
2088,0.8
2089,1
2090,1
2091,1
2092,1
2093,1
2094,1
2095,0.8
2096,1
2097,1
